,TM_league_country,TM_league_name,TM_league_id,season,TM_team_name,TM_team_id,TM_team_season_link
19,Spain,laliga,ES1,2016,deportivo-la-coruna,897,/deportivo-la-coruna/startseite/verein/897/saison_id/2016
0,Spain,laliga,ES1,2017,fc-villarreal,1050,/fc-villarreal/startseite/verein/1050/saison_id/2017
1,Spain,laliga,ES1,2017,celta-vigo,940,/celta-vigo/startseite/verein/940/saison_id/2017
2,Spain,laliga,ES1,2017,sd-eibar,1533,/sd-eibar/startseite/verein/1533/saison_id/2017
3,Spain,laliga,ES1,2017,athletic-bilbao,621,/athletic-bilbao/startseite/verein/621/saison_id/2017
4,Spain,laliga,ES1,2017,ud-las-palmas,472,/ud-las-palmas/startseite/verein/472/saison_id/2017
5,Spain,laliga,ES1,2017,deportivo-la-coruna,897,/deportivo-la-coruna/startseite/verein/897/saison_id/2017
6,Spain,laliga,ES1,2017,fc-malaga,1084,/fc-malaga/startseite/verein/1084/saison_id/2017
7,Spain,laliga,ES1,2017,ud-levante,3368,/ud-levante/startseite/verein/3368/saison_id/2017
8,Spain,laliga,ES1,2017,fc-barcelona,131,/fc-barcelona/startseite/verein/131/saison_id/2017
9,Spain,laliga,ES1,2017,cd-leganes,1244,/cd-leganes/startseite/verein/1244/saison_id/2017
10,Spain,laliga,ES1,2017,deportivo-alaves,1108,/deportivo-alaves/startseite/verein/1108/saison_id/2017
11,Spain,laliga,ES1,2017,fc-getafe,3709,/fc-getafe/startseite/verein/3709/saison_id/2017
12,Spain,laliga,ES1,2017,fc-sevilla,368,/fc-sevilla/startseite/verein/368/saison_id/2017
13,Spain,laliga,ES1,2017,real-betis-sevilla,150,/real-betis-sevilla/startseite/verein/150/saison_id/2017
14,Spain,laliga,ES1,2017,espanyol-barcelona,714,/espanyol-barcelona/startseite/verein/714/saison_id/2017
15,Spain,laliga,ES1,2017,real-madrid,418,/real-madrid/startseite/verein/418/saison_id/2017
16,Spain,laliga,ES1,2017,fc-valencia,1049,/fc-valencia/startseite/verein/1049/saison_id/2017
17,Spain,laliga,ES1,2017,real-sociedad-san-sebastian,681,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2017
18,Spain,laliga,ES1,2017,fc-girona,12321,/fc-girona/startseite/verein/12321/saison_id/2017
19,Spain,laliga,ES1,2017,atletico-madrid,13,/atletico-madrid/startseite/verein/13/saison_id/2017
0,Spain,laliga,ES1,2018,fc-sevilla,368,/fc-sevilla/startseite/verein/368/saison_id/2018
1,Spain,laliga,ES1,2018,fc-valencia,1049,/fc-valencia/startseite/verein/1049/saison_id/2018
2,Spain,laliga,ES1,2018,fc-barcelona,131,/fc-barcelona/startseite/verein/131/saison_id/2018
3,Spain,laliga,ES1,2018,espanyol-barcelona,714,/espanyol-barcelona/startseite/verein/714/saison_id/2018
4,Spain,laliga,ES1,2018,atletico-madrid,13,/atletico-madrid/startseite/verein/13/saison_id/2018
5,Spain,laliga,ES1,2018,fc-getafe,3709,/fc-getafe/startseite/verein/3709/saison_id/2018
6,Spain,laliga,ES1,2018,ud-levante,3368,/ud-levante/startseite/verein/3368/saison_id/2018
7,Spain,laliga,ES1,2018,sd-eibar,1533,/sd-eibar/startseite/verein/1533/saison_id/2018
8,Spain,laliga,ES1,2018,rayo-vallecano,367,/rayo-vallecano/startseite/verein/367/saison_id/2018
9,Spain,laliga,ES1,2018,sd-huesca,5358,/sd-huesca/startseite/verein/5358/saison_id/2018
10,Spain,laliga,ES1,2018,athletic-bilbao,621,/athletic-bilbao/startseite/verein/621/saison_id/2018
11,Spain,laliga,ES1,2018,cd-leganes,1244,/cd-leganes/startseite/verein/1244/saison_id/2018
12,Spain,laliga,ES1,2018,deportivo-alaves,1108,/deportivo-alaves/startseite/verein/1108/saison_id/2018
13,Spain,laliga,ES1,2018,real-sociedad-san-sebastian,681,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2018
14,Spain,laliga,ES1,2018,celta-vigo,940,/celta-vigo/startseite/verein/940/saison_id/2018
15,Spain,laliga,ES1,2018,fc-girona,12321,/fc-girona/startseite/verein/12321/saison_id/2018
16,Spain,laliga,ES1,2018,real-valladolid,366,/real-valladolid/startseite/verein/366/saison_id/2018
17,Spain,laliga,ES1,2018,real-betis-sevilla,150,/real-betis-sevilla/startseite/verein/150/saison_id/2018
18,Spain,laliga,ES1,2018,real-madrid,418,/real-madrid/startseite/verein/418/saison_id/2018
19,Spain,laliga,ES1,2018,fc-villarreal,1050,/fc-villarreal/startseite/verein/1050/saison_id/2018
0,England,premier-league,GB1,2004,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2004
1,England,premier-league,GB1,2004,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2004
2,England,premier-league,GB1,2004,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2004
3,England,premier-league,GB1,2004,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2004
4,England,premier-league,GB1,2004,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2004
5,England,premier-league,GB1,2004,birmingham-city,337,/birmingham-city/startseite/verein/337/saison_id/2004
6,England,premier-league,GB1,2004,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2004
7,England,premier-league,GB1,2004,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2004
8,England,premier-league,GB1,2004,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2004
9,England,premier-league,GB1,2004,charlton-athletic,358,/charlton-athletic/startseite/verein/358/saison_id/2004
10,England,premier-league,GB1,2004,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2004
11,England,premier-league,GB1,2004,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2004
12,England,premier-league,GB1,2004,norwich-city,1123,/norwich-city/startseite/verein/1123/saison_id/2004
13,England,premier-league,GB1,2004,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2004
14,England,premier-league,GB1,2004,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2004
15,England,premier-league,GB1,2004,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2004
16,England,premier-league,GB1,2004,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2004
17,England,premier-league,GB1,2004,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2004
18,England,premier-league,GB1,2004,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2004
19,England,premier-league,GB1,2004,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2004
0,England,premier-league,GB1,2005,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2005
1,England,premier-league,GB1,2005,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2005
2,England,premier-league,GB1,2005,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2005
3,England,premier-league,GB1,2005,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2005
4,England,premier-league,GB1,2005,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2005
5,England,premier-league,GB1,2005,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2005
6,England,premier-league,GB1,2005,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2005
7,England,premier-league,GB1,2005,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2005
8,England,premier-league,GB1,2005,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2005
9,England,premier-league,GB1,2005,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2005
10,England,premier-league,GB1,2005,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2005
11,England,premier-league,GB1,2005,birmingham-city,337,/birmingham-city/startseite/verein/337/saison_id/2005
12,England,premier-league,GB1,2005,charlton-athletic,358,/charlton-athletic/startseite/verein/358/saison_id/2005
13,England,premier-league,GB1,2005,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2005
14,England,premier-league,GB1,2005,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2005
15,England,premier-league,GB1,2005,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2005
16,England,premier-league,GB1,2005,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2005
17,England,premier-league,GB1,2005,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2005
18,England,premier-league,GB1,2005,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2005
19,England,premier-league,GB1,2005,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2005
0,England,premier-league,GB1,2006,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2006
1,England,premier-league,GB1,2006,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2006
2,England,premier-league,GB1,2006,fc-reading,1032,/fc-reading/startseite/verein/1032/saison_id/2006
3,England,premier-league,GB1,2006,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2006
4,England,premier-league,GB1,2006,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2006
5,England,premier-league,GB1,2006,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2006
6,England,premier-league,GB1,2006,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2006
7,England,premier-league,GB1,2006,charlton-athletic,358,/charlton-athletic/startseite/verein/358/saison_id/2006
8,England,premier-league,GB1,2006,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2006
9,England,premier-league,GB1,2006,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2006
10,England,premier-league,GB1,2006,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2006
11,England,premier-league,GB1,2006,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2006
12,England,premier-league,GB1,2006,sheffield-united,350,/sheffield-united/startseite/verein/350/saison_id/2006
13,England,premier-league,GB1,2006,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2006
14,England,premier-league,GB1,2006,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2006
15,England,premier-league,GB1,2006,fc-watford,1010,/fc-watford/startseite/verein/1010/saison_id/2006
16,England,premier-league,GB1,2006,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2006
17,England,premier-league,GB1,2006,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2006
18,England,premier-league,GB1,2006,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2006
19,England,premier-league,GB1,2006,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2006
0,England,premier-league,GB1,2007,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2007
1,England,premier-league,GB1,2007,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2007
2,England,premier-league,GB1,2007,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2007
3,England,premier-league,GB1,2007,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2007
4,England,premier-league,GB1,2007,birmingham-city,337,/birmingham-city/startseite/verein/337/saison_id/2007
5,England,premier-league,GB1,2007,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2007
6,England,premier-league,GB1,2007,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2007
7,England,premier-league,GB1,2007,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2007
8,England,premier-league,GB1,2007,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2007
9,England,premier-league,GB1,2007,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2007
10,England,premier-league,GB1,2007,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2007
11,England,premier-league,GB1,2007,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2007
12,England,premier-league,GB1,2007,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2007
13,England,premier-league,GB1,2007,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2007
14,England,premier-league,GB1,2007,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2007
15,England,premier-league,GB1,2007,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2007
16,England,premier-league,GB1,2007,derby-county,22,/derby-county/startseite/verein/22/saison_id/2007
17,England,premier-league,GB1,2007,fc-reading,1032,/fc-reading/startseite/verein/1032/saison_id/2007
18,England,premier-league,GB1,2007,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2007
19,England,premier-league,GB1,2007,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2007
0,England,premier-league,GB1,2008,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2008
1,England,premier-league,GB1,2008,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2008
2,England,premier-league,GB1,2008,hull-city,3008,/hull-city/startseite/verein/3008/saison_id/2008
3,England,premier-league,GB1,2008,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2008
4,England,premier-league,GB1,2008,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2008
5,England,premier-league,GB1,2008,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2008
6,England,premier-league,GB1,2008,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2008
7,England,premier-league,GB1,2008,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2008
8,England,premier-league,GB1,2008,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2008
9,England,premier-league,GB1,2008,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2008
10,England,premier-league,GB1,2008,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2008
11,England,premier-league,GB1,2008,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2008
12,England,premier-league,GB1,2008,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2008
13,England,premier-league,GB1,2008,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2008
14,England,premier-league,GB1,2008,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2008
15,England,premier-league,GB1,2008,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2008
16,England,premier-league,GB1,2008,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2008
17,England,premier-league,GB1,2008,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2008
18,England,premier-league,GB1,2008,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2008
19,England,premier-league,GB1,2008,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2008
0,England,premier-league,GB1,2009,fc-portsmouth,1020,/fc-portsmouth/startseite/verein/1020/saison_id/2009
1,England,premier-league,GB1,2009,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2009
2,England,premier-league,GB1,2009,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2009
3,England,premier-league,GB1,2009,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2009
4,England,premier-league,GB1,2009,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2009
5,England,premier-league,GB1,2009,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2009
6,England,premier-league,GB1,2009,fc-burnley,1132,/fc-burnley/startseite/verein/1132/saison_id/2009
7,England,premier-league,GB1,2009,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2009
8,England,premier-league,GB1,2009,wolverhampton-wanderers,543,/wolverhampton-wanderers/startseite/verein/543/saison_id/2009
9,England,premier-league,GB1,2009,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2009
10,England,premier-league,GB1,2009,birmingham-city,337,/birmingham-city/startseite/verein/337/saison_id/2009
11,England,premier-league,GB1,2009,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2009
12,England,premier-league,GB1,2009,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2009
13,England,premier-league,GB1,2009,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2009
14,England,premier-league,GB1,2009,hull-city,3008,/hull-city/startseite/verein/3008/saison_id/2009
15,England,premier-league,GB1,2009,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2009
16,England,premier-league,GB1,2009,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2009
17,England,premier-league,GB1,2009,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2009
18,England,premier-league,GB1,2009,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2009
19,England,premier-league,GB1,2009,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2009
0,England,premier-league,GB1,2010,wolverhampton-wanderers,543,/wolverhampton-wanderers/startseite/verein/543/saison_id/2010
1,England,premier-league,GB1,2010,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2010
2,England,premier-league,GB1,2010,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2010
3,England,premier-league,GB1,2010,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2010
4,England,premier-league,GB1,2010,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2010
5,England,premier-league,GB1,2010,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2010
6,England,premier-league,GB1,2010,birmingham-city,337,/birmingham-city/startseite/verein/337/saison_id/2010
7,England,premier-league,GB1,2010,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2010
8,England,premier-league,GB1,2010,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2010
9,England,premier-league,GB1,2010,fc-blackpool,1181,/fc-blackpool/startseite/verein/1181/saison_id/2010
10,England,premier-league,GB1,2010,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2010
11,England,premier-league,GB1,2010,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2010
12,England,premier-league,GB1,2010,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2010
13,England,premier-league,GB1,2010,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2010
14,England,premier-league,GB1,2010,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2010
15,England,premier-league,GB1,2010,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2010
16,England,premier-league,GB1,2010,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2010
17,England,premier-league,GB1,2010,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2010
18,England,premier-league,GB1,2010,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2010
19,England,premier-league,GB1,2010,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2010
0,England,premier-league,GB1,2011,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2011
1,England,premier-league,GB1,2011,wolverhampton-wanderers,543,/wolverhampton-wanderers/startseite/verein/543/saison_id/2011
2,England,premier-league,GB1,2011,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2011
3,England,premier-league,GB1,2011,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2011
4,England,premier-league,GB1,2011,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2011
5,England,premier-league,GB1,2011,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2011
6,England,premier-league,GB1,2011,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2011
7,England,premier-league,GB1,2011,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2011
8,England,premier-league,GB1,2011,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2011
9,England,premier-league,GB1,2011,queens-park-rangers,1039,/queens-park-rangers/startseite/verein/1039/saison_id/2011
10,England,premier-league,GB1,2011,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2011
11,England,premier-league,GB1,2011,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2011
12,England,premier-league,GB1,2011,blackburn-rovers,164,/blackburn-rovers/startseite/verein/164/saison_id/2011
13,England,premier-league,GB1,2011,norwich-city,1123,/norwich-city/startseite/verein/1123/saison_id/2011
14,England,premier-league,GB1,2011,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2011
15,England,premier-league,GB1,2011,bolton-wanderers,355,/bolton-wanderers/startseite/verein/355/saison_id/2011
16,England,premier-league,GB1,2011,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2011
17,England,premier-league,GB1,2011,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2011
18,England,premier-league,GB1,2011,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2011
19,England,premier-league,GB1,2011,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2011
0,England,premier-league,GB1,2012,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2012
1,England,premier-league,GB1,2012,wigan-athletic,1071,/wigan-athletic/startseite/verein/1071/saison_id/2012
2,England,premier-league,GB1,2012,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2012
3,England,premier-league,GB1,2012,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2012
4,England,premier-league,GB1,2012,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2012
5,England,premier-league,GB1,2012,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2012
6,England,premier-league,GB1,2012,norwich-city,1123,/norwich-city/startseite/verein/1123/saison_id/2012
7,England,premier-league,GB1,2012,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2012
8,England,premier-league,GB1,2012,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2012
9,England,premier-league,GB1,2012,fc-reading,1032,/fc-reading/startseite/verein/1032/saison_id/2012
10,England,premier-league,GB1,2012,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2012
11,England,premier-league,GB1,2012,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2012
12,England,premier-league,GB1,2012,queens-park-rangers,1039,/queens-park-rangers/startseite/verein/1039/saison_id/2012
13,England,premier-league,GB1,2012,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2012
14,England,premier-league,GB1,2012,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2012
15,England,premier-league,GB1,2012,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2012
16,England,premier-league,GB1,2012,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2012
17,England,premier-league,GB1,2012,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2012
18,England,premier-league,GB1,2012,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2012
19,England,premier-league,GB1,2012,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2012
0,England,premier-league,GB1,2013,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2013
1,England,premier-league,GB1,2013,hull-city,3008,/hull-city/startseite/verein/3008/saison_id/2013
2,England,premier-league,GB1,2013,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2013
3,England,premier-league,GB1,2013,cardiff-city,603,/cardiff-city/startseite/verein/603/saison_id/2013
4,England,premier-league,GB1,2013,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2013
5,England,premier-league,GB1,2013,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2013
6,England,premier-league,GB1,2013,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2013
7,England,premier-league,GB1,2013,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2013
8,England,premier-league,GB1,2013,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2013
9,England,premier-league,GB1,2013,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2013
10,England,premier-league,GB1,2013,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2013
11,England,premier-league,GB1,2013,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2013
12,England,premier-league,GB1,2013,norwich-city,1123,/norwich-city/startseite/verein/1123/saison_id/2013
13,England,premier-league,GB1,2013,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2013
14,England,premier-league,GB1,2013,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2013
15,England,premier-league,GB1,2013,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2013
16,England,premier-league,GB1,2013,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2013
17,England,premier-league,GB1,2013,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2013
18,England,premier-league,GB1,2013,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2013
19,England,premier-league,GB1,2013,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2013
0,England,premier-league,GB1,2014,fc-burnley,1132,/fc-burnley/startseite/verein/1132/saison_id/2014
1,England,premier-league,GB1,2014,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2014
2,England,premier-league,GB1,2014,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2014
3,England,premier-league,GB1,2014,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2014
4,England,premier-league,GB1,2014,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2014
5,England,premier-league,GB1,2014,hull-city,3008,/hull-city/startseite/verein/3008/saison_id/2014
6,England,premier-league,GB1,2014,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2014
7,England,premier-league,GB1,2014,leicester-city,1003,/leicester-city/startseite/verein/1003/saison_id/2014
8,England,premier-league,GB1,2014,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2014
9,England,premier-league,GB1,2014,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2014
10,England,premier-league,GB1,2014,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2014
11,England,premier-league,GB1,2014,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2014
12,England,premier-league,GB1,2014,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2014
13,England,premier-league,GB1,2014,queens-park-rangers,1039,/queens-park-rangers/startseite/verein/1039/saison_id/2014
14,England,premier-league,GB1,2014,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2014
15,England,premier-league,GB1,2014,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2014
16,England,premier-league,GB1,2014,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2014
17,England,premier-league,GB1,2014,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2014
18,England,premier-league,GB1,2014,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2014
19,England,premier-league,GB1,2014,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2014
0,England,premier-league,GB1,2015,afc-bournemouth,989,/afc-bournemouth/startseite/verein/989/saison_id/2015
1,England,premier-league,GB1,2015,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2015
2,England,premier-league,GB1,2015,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2015
3,England,premier-league,GB1,2015,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2015
4,England,premier-league,GB1,2015,norwich-city,1123,/norwich-city/startseite/verein/1123/saison_id/2015
5,England,premier-league,GB1,2015,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2015
6,England,premier-league,GB1,2015,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2015
7,England,premier-league,GB1,2015,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2015
