,league_country,season,team,total_games,total_points,total_expected_points,points_per_game,expected_points_per_game,points_per_game_above_expectation
1271,Italy,2006,Siena,38,39.0,49.16785466445678,1.0263157894736843,1.2938909122225468,-0.2675751227488625
1272,Germany,2015,Hamburg,34,35.0,44.18513803205036,1.0294117647058822,1.2995628832955988,-0.2701511185897165
1273,England,2011,West Ham,38,33.0,43.3095045143952,0.868421052631579,1.1397238030104,-0.271302750378821
1274,France,2009,Nantes,38,37.0,47.31740008012125,0.9736842105263158,1.2451947389505593,-0.2715105284242435
1275,France,2018,Lille,38,38.0,48.391433757527494,1.0,1.2734587830928288,-0.2734587830928288
1276,England,2018,Chelsea,38,70.0,80.41084295618336,1.8421052631578947,2.1160748146364043,-0.27396955147850965
1277,England,2005,Liverpool,38,58.0,68.41253246792667,1.5263157894736843,1.8003298017875438,-0.27401401231385947
1278,Germany,2009,Schalke 04,34,50.0,59.34750124201992,1.4705882352941178,1.7455147424123507,-0.27492650711823297
1279,France,2010,Boulogne,38,31.0,41.45513772655224,0.8157894736842105,1.0909246770145327,-0.27513520333032215
1280,Spain,2016,Levante,38,32.0,42.46612534230444,0.8421052631578947,1.1175296142711695,-0.2754243511132748
1281,England,2008,Bolton,38,37.0,47.58277839121787,0.9736842105263158,1.2521783787162597,-0.2784941681899439
1282,Spain,2007,Betis,38,40.0,50.589689787827126,1.0526315789473684,1.3313076259954506,-0.27867604704808224
1283,England,2011,Chelsea,38,71.0,81.61999905576492,1.868421052631579,2.1478947119938137,-0.27947365936223467
1284,Spain,2019,Valencia,17,22.0,26.768363979424166,1.2941176470588236,1.5746096458484804,-0.2804919987896568
1285,England,2010,West Ham,38,35.0,45.69953051916899,0.9210526315789473,1.2026192241886575,-0.2815665926097102
1286,France,2017,Lorient,38,36.0,46.70852415150745,0.9473684210526315,1.2291716881975645,-0.281803267144933
1287,England,2005,Southampton,38,32.0,42.71517177236457,0.8421052631578947,1.1240834676938045,-0.2819782045359098
1288,England,2018,Everton,38,49.0,59.785643047414226,1.2894736842105263,1.573306395984585,-0.28383271177405867
1289,France,2006,Ajaccio,38,33.0,43.796791883249185,0.868421052631579,1.152547154822347,-0.28412610219076795
1290,Germany,2005,Hansa Rostock,34,30.0,39.662173773355285,0.8823529411764706,1.1665345227457438,-0.2841815815692732
1291,France,2015,Metz,38,30.0,40.891608689005885,0.7894736842105263,1.0760949655001548,-0.2866212812896285
1292,Germany,2018,Hamburg,34,31.0,40.76893137564785,0.9117647058823529,1.1990862169308192,-0.28732151104846626
1293,Italy,2009,Roma,38,63.0,73.94107081843998,1.6578947368421053,1.9458176531168416,-0.2879229162747363
1294,France,2011,Bordeaux,38,51.0,62.0424628637986,1.3421052631578947,1.6326963911525947,-0.2905911279947
1295,France,2015,Lens,38,29.0,40.050093960780536,0.7631578947368421,1.053949841073172,-0.2907919463363299
1296,England,2009,Man City,38,50.0,61.07091359509856,1.3157894736842106,1.6071293051341726,-0.291339831449962
1297,Italy,2015,Milan,38,52.0,63.103296936479325,1.368421052631579,1.6606130772757717,-0.2921920246441927
1298,England,2018,Southampton,38,36.0,47.112760200165724,0.9473684210526315,1.2398094789517295,-0.292441057899098
1299,Italy,2017,Empoli,38,32.0,43.15013133186825,0.8421052631578947,1.1355297718912698,-0.2934245087333751
1300,England,2017,Middlesbrough,38,28.0,39.17589032223251,0.7368421052631579,1.0309444821640135,-0.2941023769008556
1301,France,2005,Paris SG,38,51.0,62.20352952286648,1.3421052631578947,1.6369349874438548,-0.2948297242859601
1302,Spain,2006,Real Madrid,38,70.0,81.23131619219602,1.8421052631578947,2.137666215584106,-0.2955609524262113
1303,England,2007,Newcastle,38,43.0,54.26179948197376,1.131578947368421,1.4279420916308885,-0.29636314426246746
1304,Italy,2014,Livorno,38,25.0,36.26640529972231,0.6578947368421053,0.9543790868347976,-0.29648434999269224
1305,Italy,2008,Torino,38,40.0,51.290690628117794,1.0526315789473684,1.3497550165294157,-0.2971234375820473
1306,England,2006,West Brom,38,30.0,41.32646925744141,0.7894736842105263,1.0875386646695109,-0.29806498045898455
1307,Italy,2015,Atalanta,38,37.0,48.33220680997065,0.9736842105263158,1.271900179209754,-0.29821596868343814
1308,Spain,2009,Recreativo,38,33.0,44.38479382412122,0.868421052631579,1.168020890108453,-0.299599837476874
1309,Germany,2017,Schalke 04,34,43.0,53.22855656425925,1.2647058823529411,1.5655457813017426,-0.3008398989488015
1310,Italy,2005,Lazio,38,44.0,55.43968173037855,1.1578947368421053,1.4589389929046988,-0.30104425606259344
1311,Germany,2014,Braunschweig,34,25.0,35.303629932914745,0.7352941176470589,1.0383420568504338,-0.3030479392033749
1312,Germany,2007,Bayern Munich,34,60.0,70.37853165811902,1.7647058823529411,2.069956813474089,-0.30525093112114776
1313,France,2019,Dijon,18,16.0,21.53680138015922,0.8888888888888888,1.196488965564401,-0.30760007667551226
1314,Italy,2010,Fiorentina,38,47.0,58.720659818077124,1.236842105263158,1.5452805215283454,-0.3084384162651874
1315,Italy,2015,Cesena,38,24.0,35.961628386676686,0.631578947368421,0.9463586417546497,-0.31477969438622866
1316,France,2010,Le Mans,38,32.0,43.97259507414685,0.8421052631578947,1.157173554582812,-0.3150682914249172
1317,France,2008,Toulouse,38,42.0,54.02957148204412,1.105263157894737,1.4218308284748453,-0.3165676705801084
1318,Italy,2010,Lazio,38,46.0,58.03744249997233,1.2105263157894737,1.5273011184203245,-0.3167748026308508
1319,England,2018,West Brom,38,31.0,43.07287404654147,0.8157894736842105,1.133496685435302,-0.3177072117510914
1320,Germany,2010,Bochum,34,28.0,38.8223279162174,0.8235294117647058,1.141833174006394,-0.3183037622416882
1321,Germany,2006,Duisburg,34,27.0,37.829704143332684,0.7941176470588235,1.1126383571568437,-0.3185207100980202
1322,France,2010,St Etienne,38,40.0,52.19417684195541,1.0526315789473684,1.3735309695251423,-0.32089939057777395
1323,Spain,2005,Valencia,38,58.0,70.1951513145819,1.5263157894736843,1.847240824067945,-0.3209250345942607
1324,Germany,2013,Hoffenheim,34,31.0,41.972175607543605,0.9117647058823529,1.2344757531630473,-0.32271104728069433
1325,England,2015,Everton,38,47.0,59.266219579573544,1.236842105263158,1.5596373573571984,-0.3227952520940405
1326,France,2010,Paris SG,38,47.0,59.32506725932045,1.236842105263158,1.561185980508433,-0.32434387524527497
1327,Spain,2007,Gimnastic,38,28.0,40.32546592259919,0.7368421052631579,1.0611964716473472,-0.32435436638418935
1328,Germany,2006,Kaiserslautern,34,33.0,44.04318477744499,0.9705882352941176,1.2953877875719115,-0.3247995522777939
1329,England,2010,Portsmouth,38,28.0,40.349972965956496,0.7368421052631579,1.0618413938409603,-0.32499928857780247
1330,England,2009,Middlesbrough,38,32.0,44.3783422144753,0.8421052631578947,1.167851110907245,-0.3257458477493502
1331,France,2007,Monaco,38,51.0,63.41869811126192,1.3421052631578947,1.668913108191103,-0.32680784503320837
1332,Germany,2011,Hamburg,34,45.0,56.24883331198988,1.3235294117647058,1.6543774503526434,-0.33084803858793754
1333,Germany,2018,Dortmund,34,55.0,66.2769155308089,1.6176470588235294,1.9493210450237914,-0.331673986200262
1334,Germany,2013,Werder Bremen,34,34.0,45.31900284269226,1.0,1.3329118483144782,-0.3329118483144782
1335,England,2018,Stoke,38,33.0,45.662710614057104,0.868421052631579,1.2016502793172923,-0.3332292266857133
1336,France,2007,Nantes,38,35.0,47.72419093983341,0.9210526315789473,1.2558997615745635,-0.33484712999561617
1337,England,2010,Liverpool,38,63.0,75.73791895977135,1.6578947368421053,1.9931031305202986,-0.33520839367819333
1338,Italy,2010,Udinese,38,44.0,56.77358782501605,1.1578947368421053,1.4940417848688434,-0.3361470480267381
1339,England,2019,Southampton,20,15.0,21.79601719329966,0.75,1.089800859664983,-0.3398008596649831
1340,Italy,2005,Milan,38,79.0,91.97754842912045,2.0789473684210527,2.4204618007663274,-0.3415144323452748
1341,Germany,2012,Hamburg,34,36.0,47.62885063691433,1.0588235294117647,1.4008485481445392,-0.34202501873277447
1342,Germany,2006,FC Koln,34,30.0,41.700899095838,0.8823529411764706,1.2264970322305293,-0.34414409105405874
1343,Italy,2016,Lazio,38,54.0,67.08167030954235,1.4210526315789473,1.765307113409009,-0.3442544818300617
1344,Spain,2005,Levante,38,37.0,50.11903527449064,0.9736842105263158,1.3189219809076485,-0.34523777038133263
1345,Italy,2017,Palermo,38,26.0,39.162658355671596,0.6842105263157895,1.0305962725176736,-0.3463857462018841
1346,Spain,2005,La Coruna,38,51.0,64.23301895730884,1.3421052631578947,1.6903426041397065,-0.3482373409818118
1347,Spain,2012,Santander,38,27.0,40.331541487944,0.7105263157894737,1.0613563549458949,-0.3508300391564212
1348,Germany,2017,Darmstadt,34,25.0,37.00646368071561,0.7352941176470589,1.0884254023739885,-0.3531312847269297
1349,England,2012,Blackburn,38,31.0,44.50364138725824,0.8157894736842105,1.1711484575594273,-0.3553589838752168
1350,Germany,2006,Stuttgart,34,43.0,55.11116894781057,1.2647058823529411,1.6209167337591344,-0.35621085140619324
1351,Spain,2006,Betis,38,42.0,55.58043135765395,1.105263157894737,1.4626429304645776,-0.35737977256984066
1352,France,2005,Bordeaux,38,44.0,57.597551343078976,1.1578947368421053,1.5157250353441836,-0.35783029850207826
1353,England,2005,Newcastle,38,44.0,57.61980107505077,1.1578947368421053,1.5163105546065994,-0.35841581776449405
1354,France,2014,Valenciennes,38,29.0,42.94472091199487,0.7631578947368421,1.1301242345261808,-0.3669663397893387
1355,France,2006,Paris SG,38,52.0,65.95444037093232,1.368421052631579,1.7356431676561137,-0.3672221150245347
1356,Spain,2018,Ath Bilbao,38,43.0,56.99406478714249,1.131578947368421,1.4998438101879603,-0.3682648628195393
1357,England,2012,Wolves,38,25.0,38.998123340258125,0.6578947368421053,1.0262664036910032,-0.3683716668488979
1358,England,2013,Newcastle,38,41.0,55.00581831381362,1.0789473684210527,1.4475215345740426,-0.36857416615299
1359,Spain,2018,Real Madrid,38,76.0,90.05203833273924,2.0,2.3697904824405063,-0.3697904824405063
1360,France,2011,Lyon,38,64.0,78.05851766934427,1.6842105263157894,2.0541715176143227,-0.3699609912985333
1361,Italy,2018,Verona,38,25.0,39.05971969003284,0.6578947368421053,1.0278873602640222,-0.36999262342191686
1362,Spain,2005,Albacete,38,28.0,42.13070147716726,0.7368421052631579,1.10870267045177,-0.3718605651886121
1363,Germany,2019,Augsburg,17,15.0,21.426597485878506,0.8823529411764706,1.260388087404618,-0.3780351462281475
1364,England,2009,Newcastle,38,34.0,48.38873346460861,0.8947368421052632,1.2733877227528583,-0.3786508806475951
1365,Germany,2014,Stuttgart,34,32.0,44.92121441218002,0.9411764705882353,1.32121218859353,-0.3800357180052947
1366,Germany,2014,Nurnberg,34,26.0,38.96444599496066,0.7647058823529411,1.146013117498843,-0.3813072351459019
1367,England,2012,Liverpool,38,52.0,66.59012643391229,1.368421052631579,1.7523717482608496,-0.38395069562927064
1368,Italy,2008,Livorno,38,30.0,44.61590279501783,0.7894736842105263,1.1741027051320483,-0.38462902092152196
1369,England,2006,Birmingham,38,34.0,48.68717354261477,0.8947368421052632,1.2812414090161781,-0.38650456691091495
1370,Spain,2008,Zaragoza,38,42.0,56.743748742575804,1.105263157894737,1.493256545857258,-0.38799338796252103
1371,Italy,2014,Catania,38,32.0,46.74477451738881,0.8421052631578947,1.2301256451944425,-0.38802038203654776
1372,Spain,2017,Osasuna,38,22.0,36.74596238899072,0.5789473684210527,0.9669990102365978,-0.3880516418155452
1373,Spain,2011,Almeria,38,30.0,44.80087830985217,0.7894736842105263,1.1789704818382152,-0.38949679762768885
1374,France,2012,Auxerre,38,34.0,48.82263910190966,0.8947368421052632,1.2848062921555172,-0.39006945005025406
1375,Italy,2007,Messina,38,26.0,40.848865254239975,0.6842105263157895,1.074970138269473,-0.39075961195368347
1376,England,2016,Man City,38,66.0,80.84991783035234,1.736842105263158,2.1276294165882192,-0.3907873113250613
1377,Germany,2019,Nurnberg,17,11.0,17.741082175640145,0.6470588235294118,1.0435930691553026,-0.3965342456258908
1378,France,2006,Strasbourg,38,29.0,44.22663471663154,0.7631578947368421,1.1638588083324088,-0.4007009135955667
1379,England,2019,Fulham,20,14.0,22.041069816052,0.7,1.1020534908026,-0.4020534908026001
1380,Italy,2007,Ascoli,38,27.0,42.3136674347073,0.7105263157894737,1.1135175640712447,-0.402991248281771
1381,Germany,2016,Hannover,34,25.0,38.85740537472504,0.7352941176470589,1.1428648639625012,-0.4075707463154423
1382,Italy,2013,Pescara,38,22.0,37.57231712427361,0.5789473684210527,0.9887451874808845,-0.4097978190598318
1383,Germany,2017,Leverkusen,34,41.0,54.96359484562792,1.2058823529411764,1.6165763189890563,-0.4106939660478799
1384,England,2014,Man United,38,64.0,79.6084396629183,1.6842105263157894,2.09495893849785,-0.4107484121820608
1385,Italy,2013,Palermo,38,32.0,47.64829531333771,0.8421052631578947,1.2539025082457294,-0.41179724508783466
1386,France,2013,Brest,38,29.0,44.67926287913085,0.7631578947368421,1.1757700757666014,-0.4126121810297593
1387,Italy,2006,Lecce,38,29.0,44.72259003380574,0.7631578947368421,1.1769102640475193,-0.41375236931067716
1388,France,2018,Metz,38,26.0,41.75716991104372,0.6842105263157895,1.0988728923958873,-0.41466236608009777
1389,Germany,2011,Werder Bremen,34,41.0,55.13419445800478,1.2058823529411764,1.6215939546471994,-0.41571160170602295
1390,Italy,2016,Verona,38,28.0,43.83347242553252,0.7368421052631579,1.1535124322508559,-0.416670326987698
1391,France,2007,Paris SG,38,48.0,63.85104363473101,1.263157894736842,1.6802906219666056,-0.4171327272297636
1392,Germany,2006,Wolfsburg,34,34.0,48.308829647704016,1.0,1.420847930814824,-0.4208479308148241
1393,Germany,2016,Wolfsburg,34,45.0,59.41670936448803,1.3235294117647058,1.7475502754261185,-0.4240208636614127
1394,Spain,2018,La Coruna,38,29.0,45.332416634476765,0.7631578947368421,1.1929583324862307,-0.4298004377493886
1395,Germany,2013,Greuther Furth,34,21.0,35.67942399077987,0.6176470588235294,1.0493948232582313,-0.43174776443470186
1396,France,2009,Le Havre,38,26.0,42.45049461060287,0.6842105263157895,1.1171182792263912,-0.4329077529106017
1397,Germany,2012,Kaiserslautern,34,23.0,37.78152804100273,0.6764705882352942,1.1112214129706686,-0.4347508247353744
1398,Italy,2018,Benevento,38,21.0,37.52217305922019,0.5526315789473685,0.9874256068215839,-0.4347940278742154
1399,England,2008,Tottenham,38,46.0,62.63429940925603,1.2105263157894737,1.648271037085685,-0.43774472129621134
1400,Italy,2019,Frosinone,19,10.0,18.43717218595227,0.5263157894736842,0.9703774834711721,-0.44406169399748796
1401,Italy,2019,Bologna,19,13.0,21.438124572521453,0.6842105263157895,1.1283223459221816,-0.4441118196063921
1402,Germany,2012,FC Koln,34,30.0,45.10721805592673,0.8823529411764706,1.326682883997845,-0.4443299428213745
1403,Italy,2014,Bologna,38,29.0,45.96976883687252,0.7631578947368421,1.2097307588650663,-0.44657286412822417
1404,England,2019,Burnley,20,15.0,23.962201046139995,0.75,1.1981100523069999,-0.44811005230699985
1405,France,2009,St Etienne,38,40.0,57.20056295404925,1.0526315789473684,1.5052779724749803,-0.45264639352761193
1406,France,2006,Metz,38,29.0,46.24756165961327,0.7631578947368421,1.2170410963056124,-0.45388320156877027
1407,England,2015,QPR,38,30.0,47.28743630067999,0.7894736842105263,1.2444062184389473,-0.45493253422842095
1408,Spain,2017,Granada,38,20.0,37.33545176787351,0.5263157894736842,0.9825118886282502,-0.45619609915456605
1409,Germany,2009,Werder Bremen,34,45.0,60.59488583845633,1.3235294117647058,1.7822025246604802,-0.4586731128957744
1410,Spain,2008,Levante,38,26.0,43.45892197286929,0.6842105263157895,1.1436558413912972,-0.4594453150755077
1411,Spain,2008,Barcelona,38,67.0,84.54910230928498,1.763157894736842,2.224976376560131,-0.4618184818232889
1412,Germany,2014,Hamburg,34,27.0,42.77500156389076,0.7941176470588235,1.2580882812909047,-0.4639706342320812
1413,Germany,2018,Wolfsburg,34,33.0,48.79541964915475,0.9705882352941176,1.435159401445728,-0.4645711661516104
1414,Italy,2006,Treviso,38,21.0,38.671371298301636,0.5526315789473685,1.0176676657447798,-0.4650360867974114
1415,Spain,2019,Ath Bilbao,17,16.0,23.95704244131106,0.9411764705882353,1.4092377906653564,-0.4680613200771211
1416,France,2008,Metz,38,24.0,41.93890496158505,0.631578947368421,1.1036553937259224,-0.47207644635750134
1417,Spain,2016,Valencia,38,44.0,61.99306570284263,1.1578947368421053,1.6313964658642797,-0.47350172902217436
1418,Spain,2010,Ath Madrid,38,47.0,65.14009536565953,1.236842105263158,1.7142130359384087,-0.4773709306752507
1419,England,2017,Sunderland,38,24.0,42.55862330815401,0.631578947368421,1.1199637712672108,-0.4883848238987898
1420,Italy,2008,Milan,38,64.0,82.64632260048299,1.6842105263157894,2.1749032263284995,-0.49069270001271015
1421,Germany,2019,Hannover,17,11.0,19.342068080405944,0.6470588235294118,1.1377687106121144,-0.4907098870827026
1422,Germany,2019,Schalke 04,17,18.0,26.41798197007914,1.0588235294117647,1.55399893941642,-0.49517541000465526
1423,Italy,2011,Bari,38,24.0,42.903902048402585,0.631578947368421,1.1290500539053312,-0.4974711065369102
1424,England,2012,Chelsea,38,64.0,83.04440528688562,1.6842105263157894,2.18537908649699,-0.5011685601812008
1425,France,2008,Lens,38,40.0,59.081927455264335,1.0526315789473684,1.5547875646122193,-0.502155985664851
1426,Germany,2019,Stuttgart,17,14.0,22.671593537458882,0.8235294117647058,1.3336231492622872,-0.5100937374975814
1427,Spain,2008,Valencia,38,51.0,70.45048091927676,1.3421052631578947,1.8539600241914935,-0.5118547610335988
1428,Spain,2019,Huesca,17,8.0,16.720630582418888,0.47058823529411764,0.9835665048481699,-0.5129782695540522
1429,Germany,2010,Hertha,34,24.0,41.458664346941816,0.7058823529411765,1.2193724807924065,-0.5134901278512299
1430,England,2014,Fulham,38,32.0,51.77718413180382,0.8421052631578947,1.3625574771527322,-0.5204522139948375
1431,Germany,2008,Nurnberg,34,31.0,48.77766935584734,0.9117647058823529,1.4346373339955099,-0.5228726281131569
1432,Germany,2011,Wolfsburg,34,38.0,55.860557406789766,1.1176470588235294,1.6429575707879343,-0.5253105119644048
1433,France,2010,Grenoble,38,23.0,43.00400727623447,0.6052631578947368,1.1316844020061703,-0.5264212441114334
1434,Spain,2015,Cordoba,38,20.0,40.00792874235614,0.5263157894736842,1.0528402300620037,-0.5265244405883195
1435,Italy,2019,Chievo,19,11.0,21.04386578895795,0.5789473684210527,1.107571883629366,-0.5286245152083133
1436,England,2019,Huddersfield,20,10.0,20.60389591697679,0.5,1.0301947958488396,-0.5301947958488396
1437,Italy,2017,Pescara,38,18.0,38.22665149618073,0.47368421052631576,1.0059645130573875,-0.5322803025310718
1438,France,2014,Ajaccio,38,23.0,43.242974041829406,0.6052631578947368,1.1379730011007738,-0.532709843206037
1439,Germany,2017,Wolfsburg,34,37.0,55.2514689602099,1.088235294117647,1.6250432047120558,-0.5368079105944088
1440,France,2008,Paris SG,38,43.0,63.402680418258015,1.131578947368421,1.6684915899541584,-0.5369126425857373
1441,Spain,2019,Real Madrid,16,29.0,37.60471889818119,1.8125,2.3502949311363244,-0.5377949311363244
1442,Germany,2007,M'gladbach,34,26.0,44.45846749598374,0.7647058823529411,1.3076019851759924,-0.5428961028230512
1443,Spain,2012,Villarreal,38,41.0,61.80509753121883,1.0789473684210527,1.6264499350320745,-0.5475025666110218
1444,Italy,2012,Cesena,38,22.0,42.852113359235275,0.5789473684210527,1.1276871936640862,-0.5487398252430336
1445,Italy,2012,Inter,38,58.0,78.87653736869848,1.5263157894736843,2.075698351807855,-0.5493825623341706
1446,Spain,2006,Malaga,38,24.0,44.91366322552764,0.631578947368421,1.1819385059349379,-0.5503595585665169
1447,Italy,2011,Sampdoria,38,36.0,56.92917064905858,0.9473684210526315,1.4981360697120678,-0.5507676486594363
1448,Italy,2015,Parma,38,26.0,47.7627510764241,0.6842105263157895,1.2569145020111605,-0.572703975695371
1449,France,2011,Arles,38,20.0,42.2742894950051,0.5263157894736842,1.112481302500134,-0.5861655130264499
1450,England,2008,Derby,38,11.0,33.291805487139854,0.2894736842105263,0.8761001443984172,-0.5866264601878909
1451,England,2006,Sunderland,38,15.0,37.32603593778754,0.39473684210526316,0.9822641036259878,-0.5875272615207247
1452,Germany,2005,Freiburg,34,18.0,38.09791056667262,0.5294117647058824,1.120526781372724,-0.5911150166668416
1453,France,2019,Guingamp,18,11.0,21.665658221573267,0.6111111111111112,1.2036476789762927,-0.5925365678651815
1454,Spain,2014,Betis,38,25.0,47.91157784804318,0.6578947368421053,1.2608309960011364,-0.602936259159031
1455,Italy,2005,Fiorentina,38,42.0,65.11085051612216,1.105263157894737,1.7134434346347935,-0.6081802767400566
1456,Spain,2019,Villarreal,16,15.0,24.769272275566127,0.9375,1.548079517222883,-0.610579517222883
1457,Italy,2013,Inter,38,54.0,77.45068568798052,1.4210526315789473,2.0381759391573824,-0.617123307578435
1458,Germany,2018,FC Koln,34,22.0,43.17878670672756,0.6470588235294118,1.2699643149037516,-0.6229054913743398
1459,England,2013,QPR,38,25.0,48.702533516096736,0.6578947368421053,1.281645618844651,-0.6237508820025457
1460,France,2016,Troyes,38,18.0,41.792062226316936,0.47368421052631576,1.0997911112188667,-0.626106900692551
1461,Italy,2010,Juventus,38,55.0,78.9087614324508,1.4473684210526316,2.0765463534855475,-0.6291779324329159
1462,Spain,2018,Malaga,38,20.0,43.91038027931842,0.5263157894736842,1.1555363231399582,-0.6292205336662741
1463,France,2012,Marseille,38,48.0,72.11341999288089,1.263157894736842,1.8977215787600235,-0.6345636840231814
1464,Spain,2018,Las Palmas,38,22.0,46.15830343120149,0.5789473684210527,1.214692195557934,-0.6357448271368813
1465,Italy,2005,Roma,38,45.0,70.69586112793061,1.1842105263157894,1.860417398103437,-0.6762068717876477
1466,Germany,2015,Dortmund,34,46.0,69.30576957863386,1.3529411764705883,2.038404987606878,-0.6854638111362896
1467,England,2016,Aston Villa,38,17.0,43.239637354513526,0.4473684210526316,1.1378851935398295,-0.6905167724871979
1468,England,2016,Chelsea,38,50.0,81.40181562112943,1.3157894736842106,2.1421530426613007,-0.8263635689770901
1469,France,2019,Monaco,18,13.0,29.431791431299438,0.7222222222222222,1.63509952396108,-0.9128773017388577
