sex,age_bucket,lgbtq,inc_bucket,educ_n,region6,tenure3,poli_int_bucket,ge15_5,ge17_5,pop,pred_deal,pred_no_deal,pred_remain
Female,30-44,straight,35_50,3,Wales,mortgage,high,Oth,Lab,300,10.3,9.4,80.3
Male,45-60,straight,5_15,4,South,own,middling,Oth,Oth,900,12.1,14.6,73.4
Female,45-60,straight,50+,5,Wales,mortgage,low,Oth,Con,1800,35.7,19,45.3
Female,18-29,straight,35_50,5,London,rent,middling,Con,Lab,1200,7.7,2.8,89.5
Male,75+,straight,15_25,3,North,own,high,Lab,Lab,2600,13,24,63.1
Male,60-75,straight,15_25,4,London,own,middling,Lab,Lab,4600,11.2,14,74.8
Female,60-75,straight,5_15,1,Wales,rent,low,UKIP,Con,1300,28.9,69.8,1.3
Male,30-44,straight,25_35,2,North,mortgage,middling,Lab,Lab,4900,14.8,18.4,66.8
Male,75+,straight,35_50,1,South,own,high,Con,Con,2700,31.6,54.1,14.3
Female,60-75,straight,25_35,4,Midlands,mortgage,middling,Con,Con,5700,45.3,33.4,21.3
Male,45-60,straight,50+,3,North,mortgage,low,Lab,Lab,2200,15,13.8,71.3
Male,60-75,straight,35_50,3,Scotland,mortgage,middling,Lab,Lab,1700,11.5,14.3,74.2
Male,45-60,straight,25_35,2,North,mortgage,high,Lab,Lab,5900,11.6,29.1,59.3
Male,60-75,gay,15_25,3,South,rent,low,Oth,Con,5000,31.6,52.4,16
Male,60-75,straight,25_35,4,North,rent,middling,Oth,Lab,1200,12.7,18.6,68.7
Male,30-44,straight,5_15,4,South,rent,middling,DNV,Con,2500,29.3,47.1,23.5
Male,30-44,straight,15_25,3,Wales,mortgage,high,UKIP,DNV,1100,14.9,73.4,11.7
Female,60-75,straight,25_35,3,North,rent,high,DNV,Con,500,32.5,53.1,14.4
Female,45-60,straight,25_35,3,South,mortgage,middling,DNV,Con,7200,41,38.9,20.1
Female,75+,straight,15_25,4,Scotland,own,middling,Lab,Lab,900,13.6,9.2,77.2
Male,60-75,straight,50+,3,Scotland,mortgage,high,Lab,Lab,500,7.7,13.7,78.6
Male,45-60,straight,50+,3,Wales,mortgage,high,Con,Con,1200,28.5,45.8,25.8
Female,60-75,straight,25_35,3,South,mortgage,middling,Con,Con,28100,44.7,36.6,18.8
Male,45-60,straight,35_50,3,Scotland,mortgage,middling,Lab,Lab,3600,10.2,13.2,76.7
Female,60-75,straight,5_15,4,London,rent,middling,Oth,Lab,1200,15.2,15.4,69.4
Male,18-29,straight,15_25,4,South,rent,middling,DNV,Con,4500,32.5,31.5,36
Male,18-29,gay,25_35,3,South,rent,middling,DNV,Oth,3200,14.1,10.1,75.9
Female,18-29,straight,25_35,4,London,rent,middling,Con,Lab,3300,12,4.9,83.1
Male,45-60,straight,15_25,3,Scotland,own,high,Oth,Oth,2300,9.7,17.8,72.5
Male,30-44,straight,35_50,3,South,mortgage,middling,Con,Lab,3800,13.3,12.1,74.6
Male,45-60,straight,25_35,4,Wales,rent,high,Con,Con,300,24.6,52.1,23.3
Female,30-44,straight,35_50,3,South,mortgage,middling,Con,Oth,3300,18.3,7.8,73.8
Female,60-75,straight,5_15,2,Midlands,own,middling,DNV,Lab,1500,29.8,27.7,42.4
Female,30-44,straight,25_35,4,London,rent,middling,Con,DNV,1100,24.3,17.4,58.3
Female,60-75,straight,35_50,3,Midlands,own,high,Lab,Lab,3200,13.8,14.7,71.5
Male,30-44,straight,35_50,4,North,rent,high,Oth,Oth,800,7.7,10.6,81.6
Male,30-44,straight,25_35,4,Midlands,mortgage,middling,Con,Con,2400,35.3,35.5,29.2
Female,45-60,straight,35_50,2,Midlands,mortgage,low,Lab,Lab,1600,24,15.1,60.9
Female,45-60,straight,5_15,2,London,rent,low,Lab,Lab,6000,23.9,22.2,53.9
Male,45-60,straight,15_25,3,South,own,high,Lab,Lab,1000,9.1,21.6,69.3
Male,30-44,straight,15_25,2,Midlands,rent,middling,UKIP,Con,6500,21.4,75.8,2.7
Male,45-60,straight,50+,5,South,own,middling,Con,Con,16900,27.4,27.5,45
Female,45-60,straight,15_25,2,Midlands,rent,low,Lab,Con,2600,44.9,42.2,12.9
Female,60-75,gay,15_25,1,Midlands,own,middling,Lab,Con,1600,40,48.6,11.4
Female,60-75,straight,15_25,1,South,rent,low,Oth,Oth,3000,31.2,22.8,46
Male,30-44,straight,35_50,5,North,own,middling,Oth,Lab,1600,6.3,5.9,87.8
Male,30-44,straight,15_25,1,South,rent,middling,DNV,DNV,2900,24.8,46.9,28.3
Female,30-44,straight,25_35,3,North,rent,low,Lab,Lab,6600,19.3,12.1,68.6
Male,60-75,straight,25_35,4,Scotland,own,middling,Lab,Con,1800,27.9,38.3,33.8
Male,30-44,straight,15_25,4,South,mortgage,high,Oth,Oth,500,7.2,10.9,81.9
Male,60-75,straight,25_35,3,Scotland,mortgage,high,UKIP,Con,300,14.5,81.6,3.9
Male,60-75,straight,15_25,4,Midlands,own,middling,Oth,Con,4100,31.6,44.4,24
Male,45-60,straight,50+,4,London,mortgage,middling,UKIP,Con,2200,25.2,65.6,9.2
Male,30-44,straight,25_35,4,London,rent,high,Lab,Lab,4000,6,10.9,83
Female,18-29,straight,15_25,4,South,rent,middling,Oth,DNV,1000,18.1,11.9,70
Male,45-60,straight,25_35,4,Midlands,rent,high,Lab,Lab,1600,8.3,18.9,72.8
Female,30-44,straight,15_25,4,South,rent,middling,Lab,Lab,5700,11,9.1,79.9
Female,60-75,straight,5_15,2,Scotland,rent,low,Lab,Lab,4600,24.3,23.5,52.2
Male,45-60,straight,25_35,3,South,rent,high,UKIP,Con,1700,13,83.6,3.4
Female,45-60,straight,35_50,5,Wales,mortgage,middling,Oth,Oth,2700,9.8,5.1,85
Male,60-75,straight,15_25,3,Wales,own,middling,Con,Con,6500,38.1,46.6,15.3
Female,30-44,straight,25_35,3,Scotland,rent,low,DNV,Oth,800,22.5,10.4,67.2
Female,75+,straight,25_35,3,Midlands,own,high,DNV,Lab,500,20.7,18.9,60.5
Female,45-60,straight,25_35,3,Midlands,mortgage,low,UKIP,Con,7700,36.3,60,3.7
Male,45-60,straight,35_50,2,South,rent,middling,UKIP,Con,3300,19.9,76.9,3.2
Male,60-75,straight,5_15,3,Scotland,rent,middling,Lab,UKIP,1500,23.6,65.7,10.7
Male,18-29,straight,15_25,3,North,rent,high,DNV,Lab,4600,11.8,17.5,70.7
Female,18-29,straight,15_25,3,Wales,rent,low,DNV,DNV,4400,36.7,17.1,46.1
Female,30-44,straight,25_35,4,North,rent,high,Oth,Lab,2600,9,11.1,79.9
Female,60-75,straight,15_25,1,North,own,low,UKIP,DNV,1700,29.5,66.2,4.3
Male,45-60,straight,35_50,3,South,rent,low,Con,Con,1500,38.8,42.4,18.8
Male,45-60,straight,50+,5,London,own,high,Con,Con,1900,20.8,31.2,48
Male,45-60,straight,25_35,3,Midlands,rent,high,Lab,Lab,3200,10.5,24.6,64.9
Male,18-29,straight,35_50,4,London,rent,middling,DNV,Oth,2500,10.2,5.2,84.6
Male,60-75,straight,50+,4,Midlands,own,middling,Con,Con,4400,38,34,28
Female,60-75,gay,35_50,3,South,mortgage,middling,Oth,Oth,600,17.1,11.3,71.6
Male,45-60,straight,50+,4,Midlands,mortgage,high,Con,Con,8200,26.3,42.6,31.1
Female,30-44,straight,5_15,3,Wales,rent,middling,Oth,Oth,900,19.6,12.7,67.7
Male,45-60,straight,15_25,3,South,rent,high,Con,Lab,300,12.1,29.5,58.4
Male,18-29,straight,25_35,3,Scotland,rent,middling,DNV,Con,7400,34.5,31.7,33.8
Female,45-60,straight,50+,4,South,mortgage,middling,Con,Con,22900,39.3,26.1,34.6
Male,30-44,straight,35_50,5,Midlands,own,middling,Con,Con,2000,30.8,26,43.2
Female,18-29,straight,15_25,5,North,rent,high,Lab,Lab,1600,5.8,5.2,89
Female,30-44,gay,15_25,4,London,rent,middling,Oth,Oth,500,12.1,8.1,79.9
Male,45-60,straight,15_25,3,North,own,high,UKIP,UKIP,900,10.6,87.9,1.5
Female,18-29,straight,15_25,3,Wales,rent,low,DNV,Lab,900,23.3,9.2,67.6
Male,60-75,straight,15_25,3,London,own,low,Con,Lab,2200,22.6,20.5,56.9
Female,45-60,straight,15_25,1,Wales,mortgage,middling,Con,Con,1000,44.7,44.8,10.5
Male,18-29,straight,25_35,2,South,rent,middling,UKIP,Con,6600,28.4,65.3,6.3
Male,45-60,straight,35_50,4,North,mortgage,middling,Lab,Lab,7800,10.1,12.8,77.1
Male,18-29,straight,35_50,4,London,rent,high,Lab,Lab,13200,4.7,5.2,90.1
Male,60-75,straight,25_35,3,South,own,middling,Lab,Con,1700,31.5,44.6,23.9
Male,60-75,straight,50+,2,South,own,low,DNV,DNV,2300,32,31.7,36.3
Male,60-75,straight,15_25,3,North,own,middling,UKIP,Con,14800,20.9,76.4,2.7
Male,75+,straight,15_25,1,North,own,middling,Lab,Con,1800,35.4,53.4,11.2
Male,45-60,straight,25_35,3,Midlands,own,high,Lab,Lab,4000,10.4,20.7,69
Female,45-60,straight,15_25,5,Midlands,rent,low,Lab,Lab,1600,13.8,10.5,75.7
Male,60-75,straight,25_35,4,South,own,middling,Lab,Lab,10400,10.5,12.9,76.6
Male,45-60,straight,25_35,1,South,rent,high,Con,Con,800,22.7,66.3,11
Male,45-60,straight,35_50,3,Midlands,mortgage,high,Oth,Lab,1900,9.9,19.1,71.1
Female,45-60,straight,15_25,1,North,rent,low,Lab,Lab,4100,27.5,28,44.5
Female,60-75,straight,25_35,3,London,own,middling,Con,Con,19700,46.8,33.1,20.1
Male,18-29,straight,15_25,5,London,rent,high,DNV,Lab,2400,5.5,7.1,87.5
Male,60-75,straight,25_35,4,South,rent,middling,UKIP,Con,1200,20.4,74.9,4.7
Female,75+,gay,25_35,3,Scotland,own,middling,Con,Con,900,46.2,32.5,21.3
Female,30-44,straight,25_35,3,Midlands,mortgage,low,Lab,Lab,1700,19.1,10,70.9
Female,45-60,straight,25_35,3,Wales,own,middling,Con,Oth,700,24.7,12.2,63.2
Male,45-60,straight,15_25,3,North,own,middling,Lab,Lab,4800,14.4,21.6,64
Female,45-60,straight,25_35,4,South,rent,low,DNV,Con,1400,43.5,34.6,21.9
Female,45-60,straight,25_35,4,North,own,high,Lab,Lab,2900,9.9,12.8,77.3
Male,45-60,straight,25_35,2,North,own,middling,DNV,DNV,3700,26.6,44.3,29.1
Female,60-75,straight,25_35,4,North,own,middling,DNV,DNV,2200,30.3,26.7,43.1
Female,18-29,straight,25_35,3,South,rent,low,DNV,Con,5900,50.2,22.3,27.5
Female,45-60,straight,35_50,2,North,mortgage,middling,UKIP,Con,1400,30.1,66.5,3.4
Male,45-60,gay,25_35,3,Wales,rent,high,Lab,Lab,400,9.5,24.4,66.1
Female,60-75,straight,15_25,1,South,own,low,DNV,DNV,11200,40.5,37.7,21.8
Male,60-75,straight,25_35,4,South,own,high,Lab,Lab,8000,7.7,15.1,77.3
Female,45-60,straight,25_35,3,North,mortgage,low,UKIP,Oth,1600,34.9,43.4,21.7
Male,60-75,straight,15_25,3,Wales,own,high,Con,Con,4400,28.3,55.9,15.8
Male,45-60,straight,50+,2,North,mortgage,middling,Lab,Lab,3300,14.5,18,67.5
Female,45-60,straight,25_35,5,South,own,middling,Oth,Oth,2500,9.3,5.6,85.1
Female,60-75,gay,35_50,4,North,own,high,Oth,Lab,200,10.1,12.9,76.9
Male,45-60,straight,35_50,3,North,own,middling,DNV,UKIP,700,31.6,56.5,11.9
Female,45-60,straight,5_15,3,South,rent,low,DNV,Con,7700,43.4,43.9,12.7
Male,60-75,straight,15_25,3,London,own,high,Con,Con,4500,26.9,55.3,17.8
Male,30-44,straight,35_50,4,South,mortgage,high,Lab,Con,900,19.5,34.8,45.7
Female,30-44,straight,35_50,4,South,mortgage,middling,Con,Lab,1800,12.5,6.7,80.7
Female,18-29,straight,35_50,5,London,rent,middling,DNV,Con,2000,31.7,14.3,53.9
Female,30-44,straight,50+,5,South,mortgage,high,Oth,Oth,2000,4.7,3.2,92.1
Female,30-44,straight,25_35,5,North,rent,low,Con,DNV,1300,25.9,16.1,58
Male,75+,straight,35_50,4,North,own,middling,DNV,Con,1100,38.8,37.8,23.4
Male,60-75,straight,25_35,2,South,own,middling,Con,Oth,1800,23.4,21.4,55.2
Female,45-60,straight,50+,3,Scotland,mortgage,middling,Con,Lab,700,15.5,9.7,74.8
Male,45-60,straight,5_15,2,Midlands,rent,middling,UKIP,Lab,1300,16.6,72.8,10.6
Male,45-60,straight,35_50,3,North,own,middling,Oth,Lab,1800,13.2,16.1,70.7
Male,60-75,straight,35_50,2,South,own,high,Con,Con,8500,28.3,54.7,17.1
Male,60-75,straight,25_35,3,North,own,low,DNV,Con,1800,41.1,45.5,13.3
Female,30-44,straight,35_50,5,South,rent,middling,DNV,Con,1300,32.6,23.7,43.7
Male,45-60,straight,25_35,4,Wales,own,middling,Lab,Lab,4000,10.6,12.1,77.3
Female,45-60,straight,25_35,3,North,own,middling,Con,Con,11900,45.1,36.8,18.1
Female,60-75,straight,15_25,1,Scotland,own,high,Oth,Oth,900,18.2,23.2,58.6
Female,75+,gay,5_15,5,South,rent,high,Con,Con,500,28.7,44.9,26.3
Male,18-29,straight,15_25,3,Midlands,rent,high,DNV,Lab,5000,12.1,16.5,71.4
Female,45-60,straight,25_35,3,North,own,middling,Oth,Lab,3200,17.3,14.4,68.3
Female,45-60,straight,35_50,2,North,mortgage,middling,UKIP,DNV,1500,27.2,63.8,9
Male,45-60,straight,5_15,4,North,own,middling,Oth,Oth,900,14,17.2,68.9
Male,60-75,straight,25_35,3,Scotland,own,high,Oth,Oth,14200,10.4,16.4,73.2
Female,75+,straight,15_25,4,North,own,middling,Con,Con,1700,48.3,32.1,19.6
Female,60-75,straight,5_15,3,North,own,middling,Lab,Lab,12200,20.9,20.4,58.7
Male,60-75,gay,25_35,5,South,own,high,Lab,Lab,1000,5.2,11.8,83
Male,30-44,straight,25_35,3,South,rent,middling,Con,Con,15700,34.2,42,23.8
Male,30-44,straight,25_35,2,North,rent,middling,Lab,Lab,2600,15.1,20.7,64.3
Female,45-60,straight,25_35,4,South,mortgage,middling,Lab,Lab,4900,11.4,9.6,78.9
Male,18-29,straight,15_25,3,Midlands,rent,middling,Oth,Oth,2100,14.1,9.4,76.5
Male,30-44,straight,50+,4,London,rent,middling,Lab,Lab,4400,6.9,6.2,86.9
Male,60-75,straight,35_50,3,Scotland,own,high,UKIP,Con,1700,16.5,78.5,5
Male,60-75,straight,35_50,5,Scotland,own,high,UKIP,Con,300,16.1,73.5,10.4
Male,30-44,straight,25_35,4,Wales,mortgage,middling,UKIP,Oth,2000,22.1,38.2,39.7
Male,60-75,straight,25_35,3,Midlands,own,middling,UKIP,Con,6000,24,72.6,3.3
Female,45-60,straight,35_50,2,Midlands,own,middling,UKIP,Con,3200,33.4,62.9,3.7
Male,18-29,straight,50+,5,Scotland,mortgage,middling,DNV,DNV,1700,10,6.8,83.2
Female,45-60,straight,5_15,3,Midlands,rent,low,DNV,DNV,3100,37.2,37.3,25.5
Female,45-60,straight,35_50,4,South,mortgage,low,Lab,Oth,700,14.9,6.9,78.2
Female,30-44,straight,50+,4,Midlands,mortgage,middling,Lab,Lab,6300,9.9,5,85
Female,60-75,straight,35_50,5,South,own,high,Oth,Lab,1400,6.4,6.9,86.7
Female,60-75,straight,50+,5,South,mortgage,middling,Lab,Lab,600,7.7,5,87.3
Female,45-60,straight,25_35,4,North,rent,middling,DNV,Oth,600,20.5,14.5,65
Male,30-44,straight,50+,4,South,mortgage,middling,Oth,Con,9800,25.7,25.3,49
Female,30-44,straight,35_50,4,North,mortgage,middling,DNV,Lab,10000,14.7,8.9,76.4
Male,45-60,straight,50+,2,London,mortgage,middling,Con,Lab,2100,16.7,16.6,66.7
Male,30-44,straight,15_25,3,South,rent,high,UKIP,Con,1400,14.3,81.6,4.2
Male,30-44,straight,50+,4,London,mortgage,middling,UKIP,UKIP,900,24.1,68.4,7.5
Female,30-44,straight,35_50,3,South,mortgage,high,DNV,Con,1500,32.9,36.5,30.5
Female,60-75,straight,15_25,2,Wales,mortgage,middling,Oth,Con,900,42.7,42.1,15.2
Male,30-44,straight,25_35,3,Midlands,own,middling,DNV,DNV,2900,25.7,29.4,44.8
Female,60-75,straight,25_35,3,South,own,high,UKIP,Con,12700,22.7,72.9,4.5
Male,18-29,gay,35_50,4,South,rent,low,Con,Lab,3400,11.1,6.4,82.5
Male,30-44,straight,35_50,2,Scotland,mortgage,middling,Oth,Oth,1600,12.6,10.7,76.7
Female,60-75,straight,50+,5,North,own,high,Con,Con,1000,30.7,29.7,39.5
Female,30-44,straight,35_50,4,North,mortgage,middling,Con,Lab,6200,14.8,8.1,77.2
Male,30-44,straight,15_25,4,South,rent,high,Oth,Lab,600,6.6,14.1,79.3
Male,45-60,straight,50+,2,London,own,middling,Con,Con,2500,38,39.4,22.6
Female,45-60,straight,25_35,3,Midlands,rent,low,DNV,Oth,300,30.9,16.4,52.7
Male,30-44,straight,25_35,4,Scotland,rent,middling,Oth,Oth,10400,8.7,8.1,83.2
Female,60-75,gay,15_25,2,South,own,middling,Lab,Lab,1800,19.7,20.8,59.5
Male,30-44,straight,5_15,2,Midlands,rent,middling,DNV,Lab,2800,20.7,30.9,48.3
Male,45-60,gay,50+,4,Wales,mortgage,low,Lab,Lab,3600,10.8,9.6,79.6
Male,60-75,straight,5_15,3,North,rent,middling,Oth,Oth,800,19.2,27.5,53.3
Male,45-60,straight,25_35,5,Scotland,own,high,Oth,Oth,500,5,7.9,87.2
Female,30-44,straight,5_15,2,Midlands,rent,low,Lab,Lab,6400,25.5,19.2,55.3
Male,45-60,straight,25_35,4,Midlands,mortgage,high,Oth,Oth,200,9.4,14.8,75.8
Female,30-44,straight,25_35,2,North,mortgage,middling,Con,Con,4200,47.1,35.4,17.5
Male,60-75,straight,25_35,3,Scotland,own,middling,Con,Con,9100,35.2,44.1,20.7
Male,18-29,gay,15_25,4,South,rent,low,Oth,Lab,8400,9.5,7.7,82.9
Male,60-75,straight,15_25,1,North,mortgage,middling,DNV,DNV,1700,26.6,55.3,18.1
Female,45-60,straight,15_25,5,London,rent,middling,UKIP,Lab,1900,19.1,41.4,39.5
Male,45-60,straight,50+,4,South,mortgage,low,UKIP,Con,2000,28.5,63.5,8
Female,45-60,straight,25_35,4,North,mortgage,middling,Lab,Lab,11200,13.4,11.5,75.1
Female,30-44,straight,35_50,3,South,rent,low,Con,DNV,900,33.2,19.1,47.7
Female,60-75,straight,15_25,2,Midlands,mortgage,middling,Con,Con,2600,46.9,42.4,10.8
Male,60-75,straight,15_25,2,Midlands,own,high,Lab,Con,900,24.4,61.5,14
Female,18-29,straight,25_35,4,Wales,rent,high,Oth,Lab,500,7.5,5.4,87.2
Female,60-75,straight,35_50,3,Midlands,mortgage,middling,Con,Con,4000,48.6,33.5,18
Male,45-60,straight,35_50,2,South,mortgage,middling,Oth,Oth,2000,15.5,16.4,68.1
Male,45-60,straight,50+,5,South,mortgage,high,Oth,Lab,3700,4,7.1,88.9
Male,45-60,straight,25_35,3,North,own,low,Lab,Lab,8600,17,18.3,64.7
Female,45-60,straight,15_25,3,Midlands,own,low,UKIP,Con,5000,35.7,61,3.3
Male,75+,straight,5_15,3,South,rent,low,UKIP,Con,3700,24.6,73.1,2.3
Female,30-44,straight,25_35,4,London,rent,low,DNV,Lab,13600,17.2,9.2,73.6
Male,30-44,straight,50+,4,South,mortgage,high,Oth,Oth,9600,5.6,6.1,88.3
Male,60-75,straight,35_50,4,North,own,high,UKIP,Con,5000,16.8,78,5.1
Male,45-60,straight,50+,4,South,mortgage,middling,Con,Con,40400,31.7,34.2,34.1
Male,45-60,straight,35_50,3,South,mortgage,middling,UKIP,Lab,3400,18.3,53.9,27.9
Female,75+,straight,15_25,2,South,own,high,Oth,Con,1100,34.9,46.4,18.7
Female,18-29,straight,25_35,4,South,rent,middling,Oth,Lab,3800,8.8,4.4,86.8
Female,60-75,straight,15_25,4,Wales,own,high,Oth,Lab,500,11.7,14.1,74.2
Male,60-75,straight,25_35,3,South,own,middling,Oth,Lab,4100,13.6,17.2,69.2
Male,60-75,straight,15_25,2,North,mortgage,low,UKIP,DNV,1600,21.1,74.3,4.6
Male,60-75,straight,15_25,3,North,own,high,Con,Con,14000,26.5,59.6,14
Male,30-44,straight,50+,5,Midlands,mortgage,high,UKIP,Con,2100,19.5,66.1,14.4
Female,60-75,straight,35_50,2,South,own,high,UKIP,UKIP,200,18.8,79.1,2.2
Female,45-60,straight,15_25,5,South,own,middling,Con,Con,1100,35.6,30.3,34.2
Female,18-29,straight,15_25,3,South,rent,middling,Oth,Oth,2400,14.3,6.3,79.5
Male,30-44,straight,25_35,4,North,rent,middling,DNV,Con,4100,32,42.7,25.3
Male,60-75,straight,15_25,2,Midlands,rent,low,DNV,Con,1900,38.2,54,7.8
Female,45-60,straight,15_25,4,North,rent,high,Lab,Lab,2100,10.7,18.1,71.1
Female,18-29,straight,5_15,2,Midlands,rent,middling,DNV,Lab,2500,25,15.4,59.6
Male,60-75,straight,25_35,3,North,rent,high,Con,Con,1900,25.4,60.8,13.8
Female,30-44,straight,25_35,4,South,rent,middling,DNV,Con,4000,38.4,30.9,30.7
Female,45-60,straight,5_15,3,Midlands,rent,low,Lab,Lab,5700,23.8,20.8,55.4
Female,60-75,straight,25_35,3,South,own,middling,UKIP,Con,22400,31.9,63.6,4.5
Female,75+,straight,15_25,3,Scotland,own,high,Lab,Lab,600,13,14.6,72.3
Female,60-75,straight,25_35,4,Midlands,own,high,Con,Con,7300,36.1,40.1,23.8
Female,30-44,straight,50+,3,Midlands,mortgage,middling,Oth,Oth,1700,15,6.1,79
Female,30-44,straight,25_35,5,London,own,middling,Lab,Lab,1600,6.8,4,89.3
Male,60-75,straight,35_50,5,South,own,high,Oth,Oth,4100,5.9,8,86.2
Male,45-60,gay,50+,5,South,mortgage,high,Oth,Oth,1800,4.4,6.8,88.8
Male,45-60,gay,35_50,3,North,mortgage,high,Lab,Con,700,20.8,55.7,23.6
Male,75+,gay,35_50,4,South,own,high,Con,Con,1500,27.3,43.4,29.4
Female,45-60,straight,35_50,3,South,own,high,Con,Con,9000,34.1,39.8,26.1
Male,30-44,straight,25_35,3,Midlands,rent,middling,DNV,Lab,3400,17,19.3,63.7
Male,45-60,straight,15_25,5,North,mortgage,high,Lab,Lab,800,6.1,15.1,78.9
Male,30-44,straight,35_50,4,North,rent,middling,DNV,Lab,7800,12.4,13.4,74.2
Female,30-44,straight,5_15,4,North,rent,middling,DNV,Lab,1000,18.1,16.4,65.5
Female,60-75,gay,35_50,5,South,own,high,Oth,Lab,400,6.1,7.6,86.3
Male,45-60,straight,50+,4,Scotland,mortgage,high,Oth,Con,300,18.4,36.7,44.8
Female,60-75,straight,25_35,3,South,own,low,Con,Con,20200,51.7,31.3,17
Female,45-60,straight,25_35,3,Midlands,mortgage,middling,Con,Lab,3800,22.8,16.4,60.8
Male,30-44,straight,5_15,3,South,rent,middling,UKIP,UKIP,2100,15.5,82.5,2
Male,45-60,gay,35_50,3,Scotland,mortgage,low,Lab,Lab,2300,12.2,14.2,73.6
Female,30-44,straight,35_50,3,North,mortgage,high,Lab,Lab,5000,10.5,10.9,78.6
Female,60-75,straight,25_35,2,London,mortgage,middling,Con,Con,5900,46.8,38,15.1
Female,60-75,straight,35_50,4,Wales,own,middling,Con,Con,4000,46.2,27.5,26.3
Male,60-75,straight,15_25,3,South,own,middling,UKIP,Con,20700,21.1,75.6,3.3
Male,45-60,straight,35_50,1,Scotland,own,high,Con,Con,500,25.5,57.8,16.7
Male,45-60,straight,25_35,3,North,own,high,UKIP,Lab,800,13.2,66.2,20.6
Male,30-44,straight,25_35,3,South,mortgage,middling,DNV,Con,5400,33.6,41.6,24.8
Female,45-60,straight,15_25,3,Midlands,mortgage,high,Con,Con,2900,34.3,48.9,16.8
Female,18-29,straight,50+,5,South,rent,middling,Con,Lab,700,6.9,2.4,90.6
Female,30-44,straight,25_35,3,North,mortgage,middling,Lab,Lab,13200,15.1,10.9,74
Male,75+,gay,15_25,1,South,own,low,DNV,DNV,4700,33.2,45.9,20.9
Female,45-60,straight,5_15,2,North,rent,middling,Lab,Lab,6100,21.7,27.9,50.4
Male,18-29,straight,15_25,3,Scotland,own,low,Oth,Oth,6100,12.7,6.1,81.2
Male,60-75,gay,35_50,2,Midlands,own,high,Lab,Lab,300,12.4,26.1,61.5
Male,75+,straight,15_25,2,North,own,middling,Oth,Lab,900,20.7,25.3,54.1
Female,45-60,straight,35_50,3,South,own,high,Con,Oth,900,15.6,12.6,71.8
Male,30-44,straight,15_25,5,South,mortgage,low,DNV,Lab,4600,10.6,9.9,79.5
Male,45-60,straight,5_15,3,London,rent,high,UKIP,Con,700,11.7,85.7,2.6
Male,60-75,straight,35_50,2,South,mortgage,middling,UKIP,Oth,1200,23.9,55.3,20.8
Male,75+,gay,35_50,4,Midlands,own,high,Lab,Oth,200,10.3,12,77.6
Male,45-60,straight,50+,2,South,mortgage,high,Con,Con,8600,26.8,51.7,21.5
Female,60-75,gay,25_35,2,London,own,middling,Con,Con,3900,45.4,39.3,15.4
Female,45-60,straight,15_25,3,South,rent,middling,UKIP,Con,6900,25.9,70.4,3.6
Male,30-44,straight,15_25,4,Midlands,rent,high,Lab,Lab,2300,7.8,15.8,76.4
Female,60-75,straight,5_15,3,Scotland,own,high,Oth,Con,400,28.4,49.3,22.3
Female,75+,straight,5_15,3,Wales,own,low,Con,Con,2700,57.3,30.5,12.2
Female,30-44,straight,35_50,4,London,rent,high,Lab,Lab,8300,6.9,6.9,86.1
Male,60-75,straight,15_25,3,North,own,middling,Con,Con,30300,36,50.3,13.7
Female,30-44,straight,15_25,2,North,rent,low,DNV,DNV,4800,38.9,33,28
Male,30-44,straight,25_35,3,South,rent,middling,DNV,UKIP,4000,30.2,55.4,14.4
Male,45-60,straight,35_50,3,Midlands,mortgage,low,DNV,Con,5700,41.1,42.2,16.8
Female,45-60,straight,35_50,2,South,mortgage,middling,Con,DNV,1000,32.2,28.4,39.4
Male,30-44,straight,25_35,4,Wales,mortgage,middling,Oth,Lab,4300,9.3,9.1,81.6
Male,45-60,straight,5_15,2,Midlands,rent,middling,Con,Con,4500,31.7,59.4,8.9
Male,45-60,straight,35_50,3,South,rent,low,UKIP,Con,5800,24.9,71.1,4
Female,60-75,straight,25_35,2,South,mortgage,high,Con,Con,3300,35,49.5,15.5
Female,45-60,straight,35_50,4,North,rent,low,Con,Con,1400,47.3,31.3,21.5
Female,60-75,straight,25_35,5,South,own,middling,DNV,Oth,1300,14.3,8,77.6
Female,60-75,straight,50+,3,London,own,middling,Con,Con,6900,47.3,26.9,25.8
Female,45-60,straight,35_50,3,South,rent,low,Oth,Con,1100,42.8,32.8,24.4
Female,45-60,straight,25_35,3,Midlands,own,middling,Con,Con,11300,46.7,34.9,18.4
Male,45-60,straight,35_50,2,South,own,middling,Con,Con,3500,36.1,45.4,18.5
Female,60-75,straight,5_15,2,Scotland,rent,middling,Oth,Lab,1100,20.2,24.6,55.2
Female,45-60,straight,25_35,3,South,own,middling,Oth,Oth,9100,16.9,10.6,72.5
Female,60-75,straight,5_15,2,South,own,high,Con,Con,4400,33.5,54.3,12.2
Male,45-60,straight,5_15,4,Scotland,rent,middling,Lab,Oth,1800,11.2,16,72.8
Male,60-75,straight,25_35,5,London,own,high,Lab,Lab,2200,5.5,10,84.6
Male,18-29,straight,25_35,4,South,rent,high,Oth,Lab,4200,5.3,6.9,87.8
Male,30-44,straight,25_35,3,South,rent,middling,Lab,Con,7700,29.3,40.9,29.8
Female,60-75,straight,50+,2,North,mortgage,middling,Con,Con,1100,48.9,35,16
