id,year,bdeadlow,bdeadhig,bdeadbes,annualdata,source,bdversion,location,sidea,sidea2nd,sideb,sideb2nd,incomp,terr,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version
91,1970,791,2444,1511,0,1,3.1,Chad,Chad,France,Frolinat,,2,,1,1,4,01/07/1966,4,01/07/1966,4,0,,,483,220,,,483,4,2009-4
91,1971,791,2444,1511,0,1,3.1,Chad,Chad,France,"First Liberation Army, Second Liberation Army",,2,,1,1,4,01/07/1966,4,01/07/1966,4,0,,,483,220,,,483,4,2009-4
91,1972,791,2444,1511,0,1,3.1,Chad,Chad,France,First Liberation Army,,2,,1,1,4,01/07/1966,4,01/07/1966,4,1,30/09/1972,-99,483,220,,,483,4,2009-4
91,1976,791,2444,1511,0,1,3.1,Chad,Chad,,FAN,,2,,1,1,3,01/07/1966,4,28/02/1976,1,0,,,483,,,,483,4,2009-4
91,1977,791,2444,1511,0,1,3.1,Chad,Chad,,"FAN, FAP",,2,,1,1,3,01/07/1966,4,28/02/1976,1,0,,,483,,,,483,4,2009-4
91,1978,791,2444,1511,0,1,3.1,Chad,Chad,France,FAP,,2,,2,1,4,01/07/1966,4,28/02/1976,1,0,,,483,220,,,483,4,2009-4
91,1979,791,2445,1511,0,1,3.1,Chad,Chad,,"FAN, FAP",,2,,2,1,3,01/07/1966,4,28/02/1976,1,0,,,483,,,,483,4,2009-4
91,1980,791,2445,1511,0,1,3.1,Chad,Chad,Libya,FAN,,2,,2,1,4,01/07/1966,4,28/02/1976,1,0,,,483,620,,,483,4,2009-4
91,1981,791,2445,1511,0,1,3.1,Chad,Chad,Libya,FAN,,2,,1,1,4,01/07/1966,4,28/02/1976,1,0,,,483,620,,,483,4,2009-4
91,1982,791,2445,1511,0,1,3.1,Chad,Chad,,"FAN, FAT",,2,,1,1,3,01/07/1966,4,28/02/1976,1,0,,,483,,,,483,4,2009-4
91,1983,791,2445,1511,0,1,3.1,Chad,Chad,France,GUNT,Libya,2,,1,1,4,01/07/1966,4,28/02/1976,1,0,,,483,220,,620,483,4,2009-4
91,1984,791,2445,1511,0,1,3.1,Chad,Chad,France,GUNT,Libya,2,,1,1,4,01/07/1966,4,28/02/1976,1,1,31/12/1984,-99,483,220,,620,483,4,2009-4
91,1986,791,2445,1512,0,1,3.1,Chad,Chad,France,GUNT,Libya,2,,1,1,4,01/07/1966,4,01/01/1986,5,0,,,483,220,,620,483,4,2009-4
91,1987,791,2445,1512,0,1,3.1,Chad,Chad,France,CDR,Libya,2,,2,1,4,01/07/1966,4,01/01/1986,5,1,01/11/1987,-99,483,220,,620,483,4,2009-4
91,1989,25,999,800,2,1,3.1,Chad,Chad,,"Islamic Legion, Revolutionary Forces of 1 April, MOSANAT",,2,,1,1,3,01/07/1966,4,03/03/1989,2,0,,,483,,,,483,4,2009-4
91,1990,1000,5800,5800,2,1,3.1,Chad,Chad,,"Islamic Legion, MPS",,2,,2,1,3,01/07/1966,4,03/03/1989,2,0,,,483,,,,483,4,2009-4
91,1991,25,999,200,2,1,3.1,Chad,Chad,,"MDD, Military faction (forces of Maldoum Bada Abbas)",,2,,1,1,3,01/07/1966,4,03/03/1989,2,0,,,483,,,,483,4,2009-4
91,1992,300,600,-999,2,1,3.1,Chad,Chad,,"CNR, CSNPD, FNT, MDD",,2,,1,1,3,01/07/1966,4,03/03/1989,2,0,,,483,,,,483,4,2009-4
91,1993,25,999,-999,0,0,3.1,Chad,Chad,,"CNR, CSNPD, FNT, MDD",,2,,1,1,3,01/07/1966,4,03/03/1989,2,0,,,483,,,,483,4,2009-4
91,1994,25,999,-999,0,0,3.1,Chad,Chad,,"CNR, CSNPD, FNT",,2,,1,1,3,01/07/1966,4,03/03/1989,2,1,31/12/1994,-99,483,,,,483,4,2009-4
91,1997,25,999,100,2,1,3.1,Chad,Chad,,"FARF, MDD",,2,,1,1,3,01/07/1966,4,30/10/1997,1,0,,,483,,,,483,4,2009-4
91,1998,25,999,110,2,1,3.1,Chad,Chad,,FARF,,2,,1,1,3,01/07/1966,4,30/10/1997,1,0,,,483,,,,483,4,2009-4
91,1999,25,999,65,2,1,3.1,Chad,Chad,,MDJT,,2,,1,1,3,01/07/1966,4,30/10/1997,1,0,,,483,,,,483,4,2009-4
91,2000,25,999,553,2,1,3.1,Chad,Chad,,MDJT,,2,,1,1,3,01/07/1966,4,30/10/1997,1,0,,,483,,,,483,4,2009-4
91,2001,25,999,100,2,1,3.1,Chad,Chad,,MDJT,,2,,1,1,3,01/07/1966,4,30/10/1997,1,0,,,483,,,,483,4,2009-4
91,2002,392,435,418,2,1,3.1,Chad,Chad,,MDJT,,2,,1,1,3,01/07/1966,4,30/10/1997,1,1,31/12/2002,-99,483,,,,483,4,2009-4
91,2005,100,110,100,2,1,3.1,Chad,Chad,,FUCD,,2,,1,1,3,01/07/1966,4,18/12/2005,1,0,,,483,,,,483,4,2009-4
91,2006,1250,2623,1400,2,1,3.1,Chad,Chad,,"RAFD, FUCD, UFDD",,2,,2,1,3,01/07/1966,4,18/12/2005,1,0,,,483,,,,483,4,2009-4
91,2007,69,1044,1044,2,1,3.1,Chad,Chad,,UFDD,,2,,1,1,3,01/07/1966,4,18/12/2005,1,0,,,483,,,,483,4,2009-4
91,2008,713,1000,713,2,1,3.1,Chad,Chad,,AN,,2,,1,1,3,01/07/1966,4,18/12/2005,1,0,,,483,,,,483,4,2009-4
92,1964,25,230,230,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1965,25,200,200,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1966,25,100,100,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1967,25,70,70,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1968,25,60,60,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1969,25,90,90,2,1,3.1,Colombia,Colombia,,ELN,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1970,25,120,120,2,1,3.1,Colombia,Colombia,,ELN,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1971,25,50,50,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1972,25,50,50,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1973,25,300,300,2,1,3.1,Colombia,Colombia,,ELN,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1974,25,55,55,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1975,25,40,40,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1976,25,100,100,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1977,25,40,40,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1978,25,200,200,2,1,3.1,Colombia,Colombia,,"FARC, M-19",,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1979,25,170,170,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,0,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1980,25,200,200,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1981,25,340,340,2,1,3.1,Colombia,Colombia,,"FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1982,25,130,130,2,1,3.1,Colombia,Colombia,,"FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1983,25,250,250,2,1,3.1,Colombia,Colombia,,"FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1984,25,380,380,2,1,3.1,Colombia,Colombia,,"ELN, FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1985,25,500,500,2,1,3.1,Colombia,Colombia,,"FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1986,25,999,300,1,1,3.1,Colombia,Colombia,,"ELN, FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1987,25,999,200,2,1,3.1,Colombia,Colombia,,"ELN, EPL, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1988,200,1098,1098,2,1,3.1,Colombia,Colombia,,"ELN, EPL, FARC, M-19",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1989,152,732,692,2,1,3.1,Colombia,Colombia,,"ELN, EPL, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1990,395,1229,1069,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1991,578,1364,1120,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1992,541,1478,1471,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1993,627,1112,1112,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1994,470,1243,1044,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1995,258,1105,937,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1996,817,1300,1092,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1997,467,1703,1150,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1998,939,1412,1412,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,1999,827,1837,1326,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2000,938,1469,1469,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2001,1032,1463,1463,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,2,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2002,1374,2504,2504,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,2,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2003,475,3256,2576,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2004,1210,3377,3114,2,1,3.1,Colombia,Colombia,,"ELN, EPL, FARC",,2,,2,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2005,1389,3171,2919,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,2,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2006,205,3150,2957,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2007,317,3259,3131,2,1,3.1,Colombia,Colombia,,FARC,,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
92,2008,254,2106,1937,2,1,3.1,Colombia,Colombia,,"ELN, FARC",,2,,1,1,3,01/01/1964,5,01/01/1964,5,0,,,100,,,,100,5,2009-4
93,1965,877,4027,4027,2,1,3.1,Dominican Republic,Dominican Republic,,Military faction,,2,,1,0,3,24/04/1965,1,24/04/1965,1,1,31/08/1965,-99,42,,,,42,5,2009-4
94,1965,25,2500,-999,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,1,0,3,28/07/1965,1,28/07/1965,2,1,31/12/1965,-99,850,,,,850,3,2009-4
94,1967,25,2500,-999,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,1,0,3,28/07/1965,1,01/01/1967,5,0,,,850,,,,850,3,2009-4
94,1968,25,2500,-999,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,1,0,3,28/07/1965,1,01/01/1967,5,0,,,850,,,,850,3,2009-4
94,1969,25,2500,-999,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,1,0,3,28/07/1965,1,01/01/1967,5,1,31/12/1969,-99,850,,,,850,3,2009-4
94,1976,1000,2833,2833,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,2,1,3,28/07/1965,1,01/01/1976,5,0,,,850,,,,850,3,2009-4
94,1977,1000,2833,2833,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,2,1,3,28/07/1965,1,01/01/1976,5,0,,,850,,,,850,3,2009-4
94,1978,1000,2834,2834,0,1,3.1,Indonesia,Indonesia,,OPM,,1,West Papua,2,1,3,28/07/1965,1,01/01/1976,5,1,31/12/1978,-99,850,,,,850,3,2009-4
95,1965,38,999,138,2,1,3.1,Peru,Peru,,"ELN, MIR",,2,,1,0,3,16/06/1965,2,03/08/1965,2,1,31/12/1965,-99,135,,,,135,5,2009-4
95,1982,482,1776,482,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1983,1887,6955,1887,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1984,3418,12597,3418,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1985,1168,4307,1168,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1986,772,2836,772,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1987,952,3499,952,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1988,1233,4532,1233,1,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1989,2013,7399,2013,1,1,3.1,Peru,Peru,,"MRTA, Sendero Luminoso",,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1990,1485,7174,1485,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1991,1192,5663,1192,2,1,3.1,Peru,Peru,,"MRTA, Sendero Luminoso",,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1992,1718,5460,1718,2,1,3.1,Peru,Peru,,"MRTA, Sendero Luminoso",,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1993,1000,3132,1129,2,1,3.1,Peru,Peru,,"MRTA, Sendero Luminoso",,2,,2,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1994,314,1267,314,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1995,428,894,428,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1996,211,546,211,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1997,50,432,130,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1998,25,324,92,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,0,,,135,,,,135,5,2009-4
95,1999,50,265,54,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,22/08/1982,2,1,31/12/1999,-99,135,,,,135,5,2009-4
95,2007,32,38,38,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,14/11/2007,1,0,,,135,,,,135,5,2009-4
95,2008,36,56,36,2,1,3.1,Peru,Peru,,Sendero Luminoso,,2,,1,1,3,16/06/1965,2,14/11/2007,1,0,,,135,,,,135,5,2009-4
96,1965,54665,223446,70427,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1966,60514,247356,77963,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1967,67911,277592,87493,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1968,143304,585767,184625,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1969,110610,452128,142504,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1970,113566,464209,146312,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1971,108366,442952,139612,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1972,186664,763002,240487,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1973,119928,490216,154509,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1974,145722,595650,187740,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
96,1975,22803,93209,29378,1,1,3.1,"North Vietnam, South Vietnam",North Vietnam,North Korea,South Vietnam,"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America",1,South Vietnam,2,1,2,01/01/1965,5,01/01/1965,5,0,,,816,731,817,"900, 920, 840, 732, 800, 2","816, 817",3,2009-4
97,1966,25,320,-999,2,1,3.1,"Cambodia, Thailand",Cambodia,,Thailand,,1,Common Border,1,0,2,12/06/1966,1,12/06/1966,1,1,31/12/1966,-99,811,,800,,"811, 800",3,2009-4
97,1977,60,499,-999,0,1,3.1,"Cambodia, Thailand",Cambodia,,Thailand,,1,Common Border,1,0,2,12/06/1966,1,01/01/1977,5,0,,,811,,800,,"811, 800",3,2009-4
97,1978,60,500,-999,0,1,3.1,"Cambodia, Thailand",Cambodia,,Thailand,,1,Common Border,1,0,2,12/06/1966,1,01/01/1977,5,1,31/12/1978,-99,811,,800,,"811, 800",3,2009-4
98,1966,20,27,27,2,1,3.1,Ghana,Ghana,,NLC,,2,,1,0,3,24/02/1966,1,24/02/1966,1,1,24/02/1966,-99,452,,,,452,4,2009-4
98,1981,30,70,-999,2,1,3.1,Ghana,Ghana,,Military faction (forces of Jerry John Rawlings),,2,,1,0,3,24/02/1966,1,31/12/1981,1,1,31/12/1981,-99,452,,,,452,4,2009-4
98,1983,25,26,26,2,1,3.1,Ghana,Ghana,,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo),,2,,1,0,3,24/02/1966,1,19/06/1983,1,1,19/06/1983,-99,452,,,,452,4,2009-4
99,1966,25,999,500,2,1,3.1,India,India,,MNF,,1,Mizoram,1,0,3,01/09/1966,2,01/09/1966,2,0,,,750,,,,750,3,2009-4
99,1967,25,999,500,0,1,3.1,India,India,,MNF,,1,Mizoram,1,0,3,01/09/1966,2,01/09/1966,2,0,,,750,,,,750,3,2009-4
99,1968,25,999,500,0,1,3.1,India,India,,MNF,,1,Mizoram,1,0,3,01/09/1966,2,01/09/1966,2,1,31/12/1968,-99,750,,,,750,3,2009-4
100,1966,10,567,20,2,1,3.1,Nigeria,Nigeria,,Military faction (forces of Patrick Nzeogwu),,2,,1,0,3,15/01/1966,1,15/01/1966,1,1,29/07/1966,-99,475,,,,475,4,2009-4
101,1966,76,1086,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1967,76,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1968,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1969,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1970,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1971,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1972,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1973,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1974,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1975,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1976,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1977,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1978,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,0,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1979,77,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1980,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1981,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1982,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1983,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1984,962,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1985,962,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,1,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1986,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1987,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,0,,,560,,,,560,4,2009-4
101,1988,1000,1087,-999,0,1,3.1,South Africa,South Africa,,SWAPO,,1,Namibia,2,1,3,26/08/1966,1,26/08/1966,1,1,22/12/1988,-99,560,,,,560,4,2009-4
