"","iso","year","gdp.pct.share"
"764","MUS",1980,0.0124795210768206
"765","MWI",1980,0.0155074197263833
"766","MYS",1980,0.251761376274492
"767","NAM",1980,0.0184803152256144
"768","NER",1980,0.0205766882340974
"769","NGA",1980,0.685092460696991
"770","NIC",1980,0.0373960612857627
"771","NLD",1980,1.00788005348467
"772","NOR",1980,0.499861423573177
"773","NPL",1980,0.0402982422960882
"774","NZL",1980,0.173566044191843
"775","OMN",1980,0.0718181067574423
"776","PAK",1980,0.521195108014182
"777","PAN",1980,0.0383053960749656
"778","PER",1980,0.334605944973407
"779","PHL",1980,0.610471950970733
"780","POL",1980,1.0697616407707
"781","PRI",1980,0.156495677524289
"782","PRK",1980,0.108416988620175
"783","PRT",1980,0.366552369314674
"784","PRY",1980,0.0467269320848102
"785","PSE",1980,0.0108155626705776
"786","QAT",1980,0.209750167183513
"787","ROU",1980,0.635845924351567
"788","RUS",1980,7.37798549772789
"789","RWA",1980,0.0136017372324265
"790","SAU",1980,1.70742067890851
"791","SDN",1980,0.112076491698218
"792","SEN",1980,0.02792789805605
"793","SGP",1980,0.111480139484673
"794","SLE",1980,0.0144150992803266
"795","SLV",1980,0.0644410489019565
"796","SRB",1980,0.409303422484452
"797","STP",1980,0.000883486755669629
"798","SVK",1980,0.0559290582400683
"799","SVN",1980,0.0954499851572335
"800","SWE",1980,0.564720931616885
"801","SWZ",1980,0.00739470820053454
"802","SYC",1980,0.00184248704126969
"803","SYR",1980,0.113915159973958
"804","TCD",1980,0.00870729708904991
"805","TGO",1980,0.013670151844208
"806","THA",1980,0.451232762413167
"807","TJK",1980,0.0572164777473165
"808","TKM",1980,0.0666015060744275
"809","TTO",1980,0.0428585522273474
"810","TUN",1980,0.0853689612282959
"811","TUR",1980,0.915095426627523
"812","TWN",1980,0.372790734845648
"813","TZA",1980,0.0836427068529248
"814","UGA",1980,0.0296897439724896
"815","UKR",1980,1.61735761730164
"816","URY",1980,0.0817789984630156
"817","USA",1980,18.161084842541
"818","UZB",1980,0.23099982531755
"819","VEN",1980,0.729960187195817
"820","VNM",1980,0.161582943782378
"821","YEM",1980,0.0892580076631012
"822","ZAF",1980,0.820546691679719
"823","ZMB",1980,0.0419835297735527
"824","ZWE",1980,0.0411866789043974
"825","AFG",2000,0.0260534513948573
"826","AGO",2000,0.0640560654950161
"827","ALB",2000,0.0254507125261919
"828","ARE",2000,0.589117483448596
"829","ARG",2000,0.890839964592779
"830","ARM",2000,0.017164489594924
"831","AUS",2000,1.16934499981442
"832","AUT",2000,0.462476531027221
"833","AZE",2000,0.0607807151240036
"834","BDI",2000,0.00741920830255456
"835","BEL",2000,0.553884715531535
"836","BEN",2000,0.0179458642258184
"837","BFA",2000,0.0187265286883013
"838","BGD",2000,0.36381889056483
"839","BGR",2000,0.109838118457235
"840","BHR",2000,0.0440122091227246
"841","BIH",2000,0.0381448750363507
"842","BLR",2000,0.126966452589254
"843","BOL",2000,0.0555211794616891
"844","BRA",2000,3.13491069643122
"845","BRB",2000,0.00484735707258326
"846","BWA",2000,0.026813165889201
"847","CAF",2000,0.00602980325925305
"848","CAN",2000,1.85370192061119
"849","CHE",2000,0.609495657124133
"850","CHL",2000,0.342773136488353
"851","CHN",2000,8.34495386205537
"852","CIV",2000,0.0775963463229178
"853","CMR",2000,0.0578595604591513
"854","COD",2000,0.0455658445565658
"855","COG",2000,0.0248606919847005
"856","COL",2000,0.52050858665907
"857","COM",2000,0.00121015064547847
"858","CPV",2000,0.00296754128733952
"859","CRI",2000,0.0562719268962235
"860","CSK",2000,0.414048400032661
"861","CUB",2000,0.0858824871902804
"862","CYP",2000,0.0317934270346166
"863","CZE",2000,0.316721375294315
"864","DEU",2000,4.89789396976817
"865","DJI",2000,0.00190252223658747
"866","DMA",2000,0.000796666924022072
"867","DNK",2000,0.35013878231116
"868","DOM",2000,0.11054528206728
"869","DZA",2000,0.50700014978274
"870","ECU",2000,0.146428725220783
"871","EGY",2000,0.917210215803399
"872","ESP",2000,1.91089533047514
"873","EST",2000,0.0303178943445203
"874","ETH",2000,0.0773879387227267
"875","FIN",2000,0.269209745041533
"876","FRA",2000,3.26020795971717
"877","GAB",2000,0.0343363396908952
"878","GBR",2000,2.95131118526144
"879","GEO",2000,0.0352967020119204
"880","GHA",2000,0.0618833557408929
"881","GIN",2000,0.0159580365596414
"882","GMB",2000,0.00334938779513955
"883","GNB",2000,0.00257958733120058
"884","GNQ",2000,0.0106157552303228
"885","GRC",2000,0.3919576647017
"886","GTM",2000,0.100231108532737
"887","HKG",2000,0.314039059735163
"888","HND",2000,0.0365090352416502
"889","HRV",2000,0.108265221677922
"890","HTI",2000,0.0235963302389921
"891","HUN",2000,0.264000647117956
"892","IDN",2000,1.88970276880648
"893","IND",2000,3.98216923374709
"894","IRL",2000,0.26355176860287
"895","IRN",2000,1.27838859447808
"896","IRQ",2000,0.305724660477631
"897","ISL",2000,0.0140763301482711
"898","ISR",2000,0.242889792692272
"899","ITA",2000,3.17647232583823
"900","JAM",2000,0.0299468029427744
"901","JOR",2000,0.0636782811505299
"902","JPN",2000,6.60814201013349
"903","KAZ",2000,0.23886348814881
"904","KEN",2000,0.112025184660335
"905","KGZ",2000,0.022147798151901
"906","KHM",2000,0.024986068272371
"907","KOR",2000,1.58905920234164
"908","KWT",2000,0.236274891147695
"909","LAO",2000,0.0208673518807481
"910","LBN",2000,0.0646994386220356
"911","LBR",2000,0.00239926136815219
"912","LBY",2000,0.176249004559364
"913","LCA",2000,0.00218494674492935
"914","LKA",2000,0.173105437773246
"915","LSO",2000,0.00461422614275969
"916","LTU",2000,0.0595809392499412
"917","LUX",2000,0.0331604049594829
"918","LVA",2000,0.0388617284998322
"919","MAR",2000,0.220304865367116
"920","MDA",2000,0.016255197851598
"921","MDG",2000,0.034788682249677
"922","MEX",2000,2.14633072680914
"923","MKD",2000,0.0270615985810643
"924","MLI",2000,0.0182491692636105
"925","MLT",2000,0.0126968769316427
"926","MMR",2000,0.114211783730435
"927","MNE",2000,0.0111662335946619
"928","MNG",2000,0.0192560397248288
"929","MOZ",2000,0.0139036771603709
"930","MRT",2000,0.0095871615064727
"931","MUS",2000,0.0219885941755627
"932","MWI",2000,0.0165167765498343
"933","MYS",2000,0.522176208857413
"934","NAM",2000,0.0179811895807585
"935","NER",2000,0.0115850309539883
"936","NGA",2000,0.542159107529566
"937","NIC",2000,0.0266778456656174
"938","NLD",2000,1.01502242128787
"939","NOR",2000,0.534756068972665
"940","NPL",2000,0.0611219273734496
"941","NZL",2000,0.163707656087992
"942","OMN",2000,0.161112980045275
"943","PAK",2000,0.814903808950316
"944","PAN",2000,0.0467000434795102
"945","PER",2000,0.253516018961284
"946","PHL",2000,0.560738609262558
"947","POL",2000,0.862167896588977
"948","PRI",2000,0.195628351614558
"949","PRK",2000,0.0583961068974087
"950","PRT",2000,0.393848669584805
"951","PRY",2000,0.0433677691649358
"952","PSE",2000,0.0193239191997521
"953","QAT",2000,0.112713164254357
"954","ROU",2000,0.356019024102951
"955","RUS",2000,3.14221987439641
"956","RWA",2000,0.00984202674599226
"957","SAU",2000,1.41088594281414
"958","SDN",2000,0.125759084225796
"959","SEN",2000,0.0302990701471594
"960","SGP",2000,0.273447503018596
"961","SLE",2000,0.00501332500850312
"962","SLV",2000,0.0591691015410474
"963","SRB",2000,0.112615528722992
"964","STP",2000,0.000518247765521056
"965","SVK",2000,0.114700341721899
"966","SVN",2000,0.0641656855128634
"967","SWE",2000,0.493702123181522
"968","SWZ",2000,0.0110256139365765
"969","SYC",2000,0.00234112856013873
"970","SYR",2000,0.132316088107012
"971","TCD",2000,0.00997806818505146
"972","TGO",2000,0.0100997689566544
"973","THA",2000,0.876842508904593
"974","TJK",2000,0.0163281431945233
"975","TKM",2000,0.0327532906596017
"976","TTO",2000,0.032348556212975
"977","TUN",2000,0.116170286175673
"978","TUR",2000,1.42807674493779
"979","TWN",2000,0.895502714175868
"980","TZA",2000,0.0816830877763509
"981","UGA",2000,0.0448609787358705
"982","UKR",2000,0.479656920503803
"983","URY",2000,0.0662465168342106
"984","USA",2000,20.4749421796491
"985","UZB",2000,0.155234886118391
"986","VEN",2000,0.555560771374302
"987","VNM",2000,0.332876830781594
"988","YEM",2000,0.122407670083456
"989","ZAF",2000,0.661557983431734
"990","ZMB",2000,0.0328969735107686
"991","ZWE",2000,0.0419522993627802
"992","AFG",2010,0.0539202958333207
"993","AGO",2010,0.130063917468254
"994","ALB",2010,0.0304846412759515
"995","ARE",2010,0.602481207229279
"996","ARG",2010,0.866605118071893
"997","ARM",2010,0.0260917537425176
"998","AUS",2010,1.09919560691104
"999","AUT",2010,0.373951682533843
"1000","AZE",2010,0.16026910197248
"1001","BDI",2010,0.00715627043620704
"1002","BEL",2010,0.452108512013788
"1003","BEN",2010,0.0182806505524888
"1004","BFA",2010,0.0232021876674441
"1005","BGD",2010,0.445379395186566
"1006","BGR",2010,0.119771354010094
"1007","BHR",2010,0.051655730405811
"1008","BIH",2010,0.038839694704918
"1009","BLR",2010,0.18057203593229
"1010","BOL",2010,0.0563464895642439
"1011","BRA",2010,3.1336015215921
"1012","BRB",2010,0.00371726417071274
"1013","BWA",2010,0.0278781274732545
"1014","CAF",2010,0.00484486020651008
"1015","CAN",2010,1.5509972299776
"1016","CHE",2010,0.51023772046917
"1017","CHL",2010,0.352628008795668
"1018","CHN",2010,13.9788556544062
"1019","CIV",2010,0.060282540828672
"1020","CMR",2010,0.055801476718604
"1021","COD",2010,0.0500662081379835
"1022","COG",2010,0.0273459538175924
"1023","COL",2010,0.540400811682461
"1024","COM",2010,0.00112724000211428
"1025","CPV",2010,0.00343648985458627
"1026","CRI",2010,0.0596986159189868
"1027","CSK",2010,0.430064795315452
"1028","CUB",2010,0.0828785031309867
"1029","CYP",2010,0.0298780664703553
"1030","CZE",2010,0.301479542874138
"1031","DEU",2010,3.73053882065332
"1032","DJI",2010,0.00206334046441959
"1033","DMA",2010,0.000717705664962891
"1034","DNK",2010,0.263235859543349
"1035","DOM",2010,0.123928141762539
"1036","DZA",2010,0.515104983325978
"1037","ECU",2010,0.152651718467593
"1038","EGY",2010,1.00797141601492
"1039","ESP",2010,1.66036148976826
"1040","EST",2010,0.0291386998919344
"1041","ETH",2010,0.112404297348215
"1042","FIN",2010,0.221839103454989
"1043","FRA",2010,2.57665980696071
"1044","GAB",2010,0.0265290916730291
"1045","GBR",2010,2.40513498910107
"1046","GEO",2010,0.0452325322241467
"1047","GHA",2010,0.0755939155181198
"1048","GIN",2010,0.014850248434335
"1049","GMB",2010,0.00344432918882986
"1050","GNB",2010,0.0022941206186809
"1051","GNQ",2010,0.0302341430093175
"1052","GRC",2010,0.324826108793277
"1053","GTM",2010,0.0969836444931962
"1054","HKG",2010,0.325920776108869
"1055","HND",2010,0.0381002852705908
"1056","HRV",2010,0.0961373568240499
"1057","HTI",2010,0.0165965463983403
"1058","HUN",2010,0.224607927958992
"1059","IDN",2010,2.2253578774848
"1060","IND",2010,5.78996128273825
"1061","IRL",2010,0.246045025896956
"1062","IRN",2010,1.50062407025683
"1063","IRQ",2010,0.387973034006032
"1064","ISL",2010,0.0126266818238463
"1065","ISR",2010,0.231573887402912
"1066","ITA",2010,2.28143199578716
"1067","JAM",2010,0.0221981111445406
"1068","JOR",2010,0.0816953713349796
"1069","JPN",2010,4.90341863774552
"1070","KAZ",2010,0.368347361823208
"1071","KEN",2010,0.117781216927971
"1072","KGZ",2010,0.0228873418069447
"1073","KHM",2010,0.0375649358823854
"1074","KOR",2010,1.70553412262184
"1075","KWT",2010,0.257465790867949
"1076","LAO",2010,0.0289980555984334
"1077","LBN",2010,0.0797331675128051
"1078","LBR",2010,0.003393257036091
"1079","LBY",2010,0.21095005610886
"1080","LCA",2010,0.00181712449180677
"1081","LKA",2010,0.198221944244641
"1082","LSO",2010,0.0047703238956407
"1083","LTU",2010,0.0634694763454322
"1084","LUX",2010,0.0300755234102997
"1085","LVA",2010,0.039215330020191
"1086","MAR",2010,0.248582102142763
"1087","MDA",2010,0.018674424904818
"1088","MDG",2010,0.0312695977477138
"1089","MEX",2010,1.81471363829256
"1090","MKD",2010,0.0252503483500806
"1091","MLI",2010,0.0223662381615392
"1092","MLT",2010,0.0108334390605391
"1093","MMR",2010,0.211703075040609
"1094","MNE",2010,0.0110982665840467
"1095","MNG",2010,0.0251135566926685
"1096","MOZ",2010,0.021235787263061
"1097","MRT",2010,0.0107241136435837
"1098","MUS",2010,0.0227282409031332
"1099","MWI",2010,0.0184772723516952
"1100","MYS",2010,0.569137666026381
"1101","NAM",2010,0.0189915520181755
"1102","NER",2010,0.0136032536458644
"1103","NGA",2010,0.883935338905202
"1104","NIC",2010,0.0245522014614285
"1105","NLD",2010,0.804544467010312
"1106","NOR",2010,0.434670842632444
"1107","NPL",2010,0.0629662447118205
"1108","NZL",2010,0.149271176449239
"1109","OMN",2010,0.155132578753037
"1110","PAK",2010,0.859429250398946
"1111","PAN",2010,0.0570145318270287
"1112","PER",2010,0.30373775793543
"1113","PHL",2010,0.621710124925983
"1114","POL",2010,0.882106547717059
"1115","PRI",2010,0.137906346128045
"1116","PRK",2010,0.045790368875593
"1117","PRT",2010,0.295201995434925
"1118","PRY",2010,0.0501797740919232
"1119","PSE",2010,0.0190020692971277
"1120","QAT",2010,0.268933523714501
"1121","ROU",2010,0.407918883763647
"1122","RUS",2010,3.50803993293903
"1123","RWA",2010,0.0150585358310084
"1124","SAU",2010,1.36472211684353
"1125","SDN",2010,0.168794777950835
"1126","SEN",2010,0.0315387625087123
"1127","SGP",2010,0.334728605484438
"1128","SLE",2010,0.00819735907797693
"1129","SLV",2010,0.0496515695525056
"1130","SRB",2010,0.120717782745816
"1131","STP",2010,0.000600896947446971
"1132","SVK",2010,0.128809993209397
"1133","SVN",2010,0.0580658959964845
"1134","SWE",2010,0.440578094162761
"1135","SWZ",2010,0.0109194717429891
"1136","SYC",2010,0.00199609185535893
"1137","SYR",2010,0.142973308717227
"1138","TCD",2010,0.0201238050624567
"1139","TGO",2010,0.00870761798135137
"1140","THA",2010,0.956514543607524
"1141","TJK",2010,0.0244019794223056
"1142","TKM",2010,0.0790540046917718
"1143","TTO",2010,0.0402506144338316
"1144","TUN",2010,0.124342983638854
"1145","TUR",2010,1.41688988632113
"1146","TWN",2010,0.937520427927056
"1147","TZA",2010,0.105074282474677
"1148","UGA",2010,0.0667947606175331
"1149","UKR",2010,0.490960796465332
"1150","URY",2010,0.0599827264025878
"1151","USA",2010,16.7815884503497
"1152","UZB",2010,0.211101825356087
"1153","VEN",2010,0.52448000073152
"1154","VNM",2010,0.448499388678826
"1155","YEM",2010,0.129465032550664
"1156","ZAF",2010,0.647551145243817
"1157","ZMB",2010,0.0469904023817207
"1158","ZWE",2010,0.017976852724858
"1159","AGO",2018,0.148485143428688
"1160","ALB",2018,0.029298068983247
"1161","ARE",2018,0.54476460250244
"1162","ARG",2018,0.653052932033227
"1163","ARM",2018,0.0255118832890876
"1164","AUS",2018,0.95722979175136
"1165","AUT",2018,0.342038716659727
"1166","AZE",2018,0.132624187647151
"1167","BDI",2018,0.00645275439975247
"1168","BEL",2018,0.410668674050472
"1169","BEN",2018,0.0204778801878237
"1170","BFA",2018,0.0291527751755704
"1171","BGD",2018,0.524138864498569
"1172","BGR",2018,0.113962480055284
"1173","BHR",2018,0.0553552313858501
"1174","BIH",2018,0.0363516560112148
"1175","BLR",2018,0.140678592609173
"1176","BOL",2018,0.0664590969701658
"1177","BRA",2018,2.50076283095043
"1178","BRB",2018,0.00405369723417562
"1179","BWA",2018,0.031674050073487
"1180","CAF",2018,0.00269135411984378
"1181","CAN",2018,1.38627385912563
"1182","CHE",2018,0.409984938484935
"1183","CHL",2018,0.342893386116648
"1184","CHN",2018,18.8488802029326
"1185","CIV",2018,0.0787082196267556
"1186","CMR",2018,0.0704803167649785
"1187","COD",2018,0.057245760224559
"1188","COG",2018,0.0223666996876188
"1189","COL",2018,0.559893961228853
"1190","COM",2018,0.000993125908942036
"1191","CPV",2018,0.00295801099040309
"1192","CRI",2018,0.066112101170656
"1193","CUB",2018,0.114210334197791
"1194","CYP",2018,0.0246691792045636
"1195","CZE",2018,0.296826702388614
"1196","DEU",2018,3.17680637137483
"1197","DJI",2018,0.00301869252184447
"1198","DMA",2018,0.000632626332012818
"1199","DNK",2018,0.228111278052177
"1200","DOM",2018,0.139821359143881
"1201","DZA",2018,0.493657078317487
"1202","ECU",2018,0.148968886341305
"1203","EGY",2018,0.964067147406727
"1204","ESP",2018,1.37601782564258
"1205","EST",2018,0.0331158774473124
"1206","ETH",2018,0.164511050415411
"1207","FIN",2018,0.191702359187348
"1208","FRA",2018,2.20846587668349
"1209","GAB",2018,0.02842288745936
"1210","GBR",2018,2.25205401898646
"1211","GEO",2018,0.0319133575214248
"1212","GHA",2018,0.105191007418905
"1213","GIN",2018,0.0225632736627106
"1214","GMB",2018,0.00286485201959871
"1215","GNB",2018,0.00254178696488263
"1216","GNQ",2018,0.0224350732441725
"1217","GRC",2018,0.226658339975411
"1218","GTM",2018,0.108230212007716
"1219","HKG",2018,0.358619304123992
"1220","HND",2018,0.036457635023873
"1221","HRV",2018,0.0789116309575027
"1222","HTI",2018,0.0155378907268212
"1223","HUN",2018,0.224521666333109
"1224","IDN",2018,2.59819514903941
"1225","IND",2018,7.74415994915988
"1226","IRL",2018,0.286656135851255
"1227","IRN",2018,1.23126245972389
"1228","IRQ",2018,0.507331789628221
"1229","ISL",2018,0.0143926336545472
"1230","ISR",2018,0.250332683932119
"1231","ITA",2018,1.78625916496459
"1232","JAM",2018,0.0201163550075462
"1233","JOR",2018,0.0704281819281063
"1234","JPN",2018,4.19044434728296
"1235","KAZ",2018,0.360499576929217
"1236","KEN",2018,0.132029337705134
"1237","KGZ",2018,0.0182471929052603
"1238","KHM",2018,0.0524339711820946
"1239","KOR",2018,1.62643597652039
"1240","KWT",2018,0.227608732411507
"1241","LAO",2018,0.0392122346835289
"1242","LBN",2018,0.0692769421696339
"1243","LBR",2018,0.00305715264740591
"1244","LBY",2018,0.0790176099701609
"1245","LCA",2018,0.0018973661943643
"1246","LKA",2018,0.218335568803916
"1247","LSO",2018,0.00505878851551455
"1248","LTU",2018,0.0707495376439085
"1249","LUX",2018,0.0447419460698069
"1250","LVA",2018,0.0328774246688315
"1251","MAR",2018,0.235269134753889
"1252","MDA",2018,0.016069495129026
"1253","MDG",2018,0.0317253302409022
"1254","MEX",2018,1.84865003531981
"1255","MKD",2018,0.0238110910698151
"1256","MLI",2018,0.0328364005348993
"1257","MLT",2018,0.015032781077781
"1258","MMR",2018,0.267009849045016
"1259","MNE",2018,0.00878087400040488
"1260","MNG",2018,0.0321697583585011
"1261","MOZ",2018,0.0292134567070118
"1262","MRT",2018,0.0136148844487493
"1263","MUS",2018,0.0223256755536866
"1264","MWI",2018,0.0174429489462978
"1265","MYS",2018,0.745899948485824
"1266","NAM",2018,0.0204573681208576
"1267","NER",2018,0.0175207238668776
"1268","NGA",2018,0.870908176602353
"1269","NIC",2018,0.0269118318595239
"1270","NLD",2018,0.719204347998901
"1271","NOR",2018,0.27699837098805
"1272","NPL",2018,0.0640745691853566
"1273","NZL",2018,0.145694647651842
"1274","OMN",2018,0.149016747830893
"1275","PAK",2018,0.876036193343878
"1276","PAN",2018,0.07876804648874
"1277","PER",2018,0.306057132523359
"1278","PHL",2018,0.708008178113238
"1279","POL",2018,0.899112268680742
"1280","PRT",2018,0.253067626194266
"1281","PRY",2018,0.0721076074109558
"1282","QAT",2018,0.26014428929757
"1283","ROU",2018,0.394002619640515
"1284","RUS",2018,2.98279640465379
"1285","RWA",2018,0.0202642128235935
"1286","SAU",2018,1.37080861530265
"1287","SDN",2018,0.152920877910107
"1288","SEN",2018,0.0350927279011704
"1289","SGP",2018,0.416138558574765
"1290","SLE",2018,0.00914496318905317
"1291","SLV",2018,0.0398934062406948
"1292","SRB",2018,0.0838576031047037
"1293","STP",2018,0.000571773866680053
"1294","SVK",2018,0.144524605165317
"1295","SVN",2018,0.0560064895120238
"1296","SWE",2018,0.398788768599272
"1297","SWZ",2018,0.008974029297669
"1298","SYC",2018,0.00219564583482968
"1299","SYR",2018,0.0564081841567766
"1300","TCD",2018,0.0226316472192643
"1301","TGO",2018,0.00982015206002065
"1302","THA",2018,0.979451197631302
"1303","TJK",2018,0.0191018623621812
"1304","TKM",2018,0.0498528694221936
"1305","TTO",2018,0.0333816796484148
"1306","TUN",2018,0.10727981957162
"1307","TUR",2018,1.73356622893705
"1308","TWN",2018,0.928171030216051
"1309","TZA",2018,0.131863531830491
"1310","UGA",2018,0.0646420697047521
"1311","UKR",2018,0.290587615353091
"1312","URY",2018,0.0607806730983837
"1313","USA",2018,15.2541404671235
"1314","UZB",2018,0.172994499444808
"1315","VEN",2018,0.257597374315946
"1316","VNM",2018,0.527929323540013
"1317","YEM",2018,0.0450222776516769
"1318","ZAF",2018,0.588602308286825
"1319","ZMB",2018,0.0541834795604116
"1320","ZWE",2018,0.0268109808636073
"1321","AGO",2025,0.144868209781655
"1322","ALB",2025,0.028622049190186
"1323","ARE",2025,0.561117662273633
"1324","ARG",2025,0.608365670436929
"1325","ARM",2025,0.0272699064969486
"1326","AUS",2025,0.888782645947199
"1327","AUT",2025,0.300922172712531
"1328","AZE",2025,0.122872520048331
"1329","BDI",2025,0.00659473910031821
"1330","BEL",2025,0.352622161724134
"1331","BEN",2025,0.0240487683981376
"1332","BFA",2025,0.0314720309071523
"1333","BGD",2025,0.674682167395233
"1334","BGR",2025,0.106991412890567
"1335","BHR",2025,0.0552215045180113
"1336","BIH",2025,0.0341775635858221
"1337","BLR",2025,0.129902861987356
"1338","BOL",2025,0.0697931883970125
"1339","BRA",2025,2.32952486248642
"1340","BRB",2025,0.00368312600559692
"1341","BWA",2025,0.031829046097359
"1342","CAF",2025,0.00259510347723013
"1343","CAN",2025,1.25115318011175
"1344","CHE",2025,0.361496542152654
"1345","CHL",2025,0.334940631021857
"1346","CHN",2025,21.2864116005902
"1347","CIV",2025,0.0930552098603526
"1348","CMR",2025,0.0759568928158127
"1349","COD",2025,0.0620612375738619
"1350","COG",2025,0.0229391435241271
"1351","COL",2025,0.551690649972974
"1352","COM",2025,0.00102502976492293
"1353","CPV",2025,0.00305648876293253
"1354","CRI",2025,0.0670553563591328
"1355","CUB",2025,0.111667942455777
"1356","CYP",2025,0.022888506188557
"1357","CZE",2025,0.27597978529601
"1358","DEU",2025,2.79677443807893
"1359","DJI",2025,0.0032788438305901
"1360","DMA",2025,0.00057127485438783
"1361","DNK",2025,0.203169527689292
"1362","DOM",2025,0.143455704230116
"1363","DZA",2025,0.48573786815193
"1364","ECU",2025,0.132577865189703
"1365","EGY",2025,1.12139898142203
"1366","ESP",2025,1.23636254606422
"1367","EST",2025,0.0321797135765981
"1368","ETH",2025,0.203286794846045
"1369","FIN",2025,0.171907505725188
"1370","FRA",2025,1.94093456796487
"1371","GAB",2025,0.0278428806841803
"1372","GBR",2025,1.98934027939316
"1373","GEO",2025,0.0340721048093091
"1374","GHA",2025,0.118704779229011
"1375","GIN",2025,0.0244111535111016
"1376","GMB",2025,0.00314684275432658
"1377","GNB",2025,0.00282643099291392
"1378","GNQ",2025,0.0179078461670286
"1379","GRC",2025,0.204514130784522
"1380","GTM",2025,0.10629095889241
"1381","HKG",2025,0.334671710402811
"1382","HND",2025,0.0362301129293052
"1383","HRV",2025,0.073818709928141
"1384","HTI",2025,0.0149542223582772
"1385","HUN",2025,0.20310229753453
"1386","IDN",2025,2.88820744855459
"1387","IND",2025,9.82501481684747
"1388","IRL",2025,0.277257158236479
"1389","IRN",2025,1.00465381767867
"1390","IRQ",2025,0.529908746279083
"1391","ISL",2025,0.0136721034649919
"1392","ISR",2025,0.248684342462836
"1393","ITA",2025,1.50326626046743
"1394","JAM",2025,0.0186182861228733
"1395","JOR",2025,0.0698386847662595
"1396","JPN",2025,3.52487701414611
"1397","KAZ",2025,0.354571836212218
"1398","KEN",2025,0.157341420394559
"1399","KGZ",2025,0.0183483852895589
"1400","KHM",2025,0.0617657029562168
"1401","KOR",2025,1.55839498737187
"1402","KWT",2025,0.223965159160123
"1403","LAO",2025,0.0474904248575201
"1404","LBN",2025,0.0680130647339165
"1405","LBR",2025,0.00320421317075749
"1406","LBY",2025,0.0875887902263941
"1407","LCA",2025,0.00175783086322672
"1408","LKA",2025,0.242089064280731
"1409","LSO",2025,0.00481293636212269
"1410","LTU",2025,0.0667662666936583
"1411","LUX",2025,0.0424299618626847
"1412","LVA",2025,0.0318919685142188
"1413","MAR",2025,0.244733898569049
"1414","MDA",2025,0.0158558653567173
"1415","MDG",2025,0.0330913024752578
"1416","MEX",2025,1.70159521701389
"1417","MKD",2025,0.0228285703027907
"1418","MLI",2025,0.0346923531929119
"1419","MLT",2025,0.015257262787803
"1420","MMR",2025,0.319796752829525
"1421","MNE",2025,0.00835579533988473
"1422","MNG",2025,0.039845788399605
"1423","MOZ",2025,0.0306380031252851
"1424","MRT",2025,0.0135593001817979
"1425","MUS",2025,0.0228565791944523
"1426","MWI",2025,0.0188107131714784
"1427","MYS",2025,0.823184167041748
"1428","NAM",2025,0.019869436952274
"1429","NER",2025,0.018908788653203
"1430","NGA",2025,0.834998522137988
"1431","NIC",2025,0.0235036443366312
"1432","NLD",2025,0.639157081317702
"1433","NOR",2025,0.248348191689028
"1434","NPL",2025,0.0669112671883723
"1435","NZL",2025,0.134557120945882
"1436","OMN",2025,0.145677202336893
"1437","PAK",2025,0.855167568566442
"1438","PAN",2025,0.0856879310084002
"1439","PER",2025,0.316586798771964
"1440","PHL",2025,0.820880189638071
"1441","POL",2025,0.876008916542511
"1442","PRT",2025,0.222935193189176
"1443","PRY",2025,0.0744187909523426
"1444","QAT",2025,0.250947309472108
"1445","ROU",2025,0.389262596069159
"1446","RUS",2025,2.6488680976036
"1447","RWA",2025,0.0222684946339303
"1448","SAU",2025,1.27092422402402
"1449","SDN",2025,0.145938761069903
"1450","SEN",2025,0.040895322814604
"1451","SGP",2025,0.396187302009595
"1452","SLE",2025,0.00968583165144244
"1453","SLV",2025,0.0363345371408596
"1454","SRB",2025,0.0830460486691586
"1455","STP",2025,0.000616730976494557
"1456","SVK",2025,0.139300880665854
"1457","SVN",2025,0.0532798976484989
"1458","SWE",2025,0.370975993974027
"1459","SWZ",2025,0.0083876930614204
"1460","SYC",2025,0.00233291782622506
"1461","SYR",2025,0.0635513211053578
"1462","TCD",2025,0.0232350863112932
"1463","TGO",2025,0.0111463131442986
"1464","THA",2025,0.964080419280093
"1465","TJK",2025,0.019175308144266
"1466","TKM",2025,0.0501082029901891
"1467","TTO",2025,0.0304513368380479
"1468","TUN",2025,0.104454146849867
"1469","TUR",2025,1.7609890249364
"1470","TWN",2025,0.832981617495143
"1471","TZA",2025,0.1481572606282
"1472","UGA",2025,0.0731352367224565
"1473","UKR",2025,0.270063531676997
"1474","URY",2025,0.0599818797155628
"1475","USA",2025,13.6752857800393
"1476","UZB",2025,0.193242132124077
"1477","VEN",2025,0.215674336474933
"1478","VNM",2025,0.625845510674922
"1479","YEM",2025,0.0331339701021987
"1480","ZAF",2025,0.568080017100735
"1481","ZMB",2025,0.0561119681625919
"1482","ZWE",2025,0.0279063926829306
